topicid,pid,relevent_score
CD011984,16231324,1
CD011984,15512289,1
CD011984,9516012,1
CD011984,9031840,1
CD011984,2437951,1
CD011984,8905893,1
CD011984,16892462,1
CD011984,14561260,1
CD011984,10327140,1
CD011984,10327141,1
CD011984,10327142,1
CD011984,8751737,1
CD011984,12868090,1
CD011984,12868091,1
CD011984,8894623,1
CD011984,16821246,1
CD011984,9639764,1
CD011984,10585342,1
CD011984,14698823,1
CD011984,8953641,1
CD011984,15343592,1
CD011984,10426620,1
CD011984,9988824,1
CD011984,11425838,1
CD011984,15905286,1
CD011984,12803832,1
CD011984,12711876,1
CD011984,15912479,1
CD011984,7521964,1
CD011984,8466163,1
CD011984,1503647,1
CD011984,7552826,1
CD011984,2439909,1
CD011984,11967511,1
CD011984,9556039,1
CD011984,15736183,1
CD011984,10521756,1
CD011984,2436735,1
CD011984,8878280,1
CD011984,16388325,1
CD011984,16949423,1
CD011984,9579443,1
CD011984,10521814,1
CD011984,10521815,1
CD011984,11730770,1
CD011984,9618713,1
CD011984,2412442,1
CD011984,10589070,1
CD011984,16569298,1
CD011984,10916570,1
CD011984,9578511,1
CD011984,8575349,1
CD011984,12635737,1
CD011984,2476703,1
CD011984,7540431,1
CD011984,12378579,1
CD011984,12378572,1
CD011984,12378577,1
CD011984,12378574,1
CD011984,15042005,1
CD011984,11038455,1
CD011984,11038452,1
CD011984,11810642,1
CD011984,8796771,1
CD011984,2470844,1
CD011984,8938062,1
CD011984,9914599,1
CD011984,11432115,1
CD011984,2467563,1
CD011984,1721713,1
CD011984,1716981,1
CD011984,9197882,1
CD011984,15572481,1
CD011984,12642052,1
CD011984,11893436,1
CD011984,11762654,1
CD011984,10962045,1
CD011984,2968116,1
CD011984,16163740,1
CD011984,10204206,1
CD011984,8861045,1
CD011984,10441601,1
CD011984,15906426,1
CD011984,11438945,1
CD011984,15057952,1
CD011984,2460174,1
CD011984,12615827,1
CD011984,7485343,1
CD011984,14981387,1
CD011984,11360284,1
CD011984,10469716,1
CD011984,1689225,1
CD011984,14620889,1
CD011984,2467833,1
CD011984,12169818,1
CD011984,11494292,1
CD011984,11494290,1
CD011984,10831986,1
CD011984,7508624,1
CD011984,8284287,1
CD011984,15295343,1
CD011984,9442163,1
CD011984,9572446,1
CD011984,9218949,1
CD011984,16149258,1
CD011984,7693095,1
CD011984,12913867,1
CD011984,11702835,1
CD011984,7528054,1
CD011984,9409857,1
CD011984,15229849,1
CD011984,9793980,1
CD011984,9207822,1
CD011984,9086517,1
CD011984,10694680,1
CD011984,9746377,1
CD011984,1710067,1
CD011984,15802030,1
CD011984,10416963,1
CD011984,10416965,1
CD011984,10416964,1
CD011984,7524245,1
CD011984,11432311,1
CD011984,8750292,1
CD011984,8750293,1
CD011984,15164407,1
CD011984,1713290,1
CD011984,1372820,1
CD011984,7537878,1
CD011984,7537879,1
CD011984,16049986,1
CD011984,16049988,1
CD011984,7677679,1
CD011984,12564838,1
CD011984,15448323,1
CD011984,8968237,1
CD011984,9255088,1
CD011984,7694460,1
CD011984,7530490,1
CD011984,11536266,1
CD011984,11278220,1
CD011984,8719150,1
CD011984,8650125,1
CD011984,11152330,1
CD011984,1712100,1
CD011984,7527538,1
CD011984,9801929,1
CD011984,1699417,1
CD011984,1280026,1
CD011984,10418204,1
CD011984,7685088,1
CD011984,15027009,1
CD011984,9064624,1
CD011984,2423942,1
CD011984,9866951,1
CD011984,12636947,1
CD011984,7519773,1
CD011984,15961547,1
CD011984,12769200,1
CD011984,16088196,1
CD011984,11901067,1
CD011984,7518896,1
CD011984,7691041,1
CD011984,1721715,1
CD011984,11180240,1
CD011984,8790499,1
CD011984,10907617,1
CD011984,10419619,1
CD011984,8624312,1
CD011984,14672489,1
CD011984,16240256,1
CD011984,8372077,1
CD011984,7681977,1
CD011984,9467809,1
CD011984,9467807,1
CD011984,10210119,1
CD011984,10438437,1
CD011984,15161720,1
CD011984,1692234,1
CD011984,9664604,1
CD011984,9316126,1
CD011984,15198778,1
CD011984,16916050,1
CD011984,7687460,1
CD011984,9397608,1
CD011984,11925409,1
CD011984,9363213,1
CD011984,11694739,1
CD011984,10150964,1
CD011984,12001192,1
CD011984,8843469,1
CD011984,12842057,1
CD011984,12858295,1
CD011984,8849760,1
CD011984,9467806,1
CD011984,8590203,1
CD011984,7612531,1
CD011984,9854718,1
CD011984,9556293,1
CD011984,7485341,1
CD011984,15043467,1
CD011984,8821850,1
CD011984,9790381,1
CD011984,8623792,1
CD011984,8623793,1
CD011984,16638584,1
CD011984,8239901,1
CD011984,11803210,1
CD011984,10951476,1
CD011984,10951475,1
CD011984,7682315,1
CD011984,1438070,1
CD011984,11844204,1
CD011984,12114910,1
CD011984,8885729,1
CD011984,10492104,1
CD011984,1831336,1
CD011984,7684957,1
CD011984,12905710,1
CD011984,12210583,1
CD011984,1717638,1
CD011984,8529948,1
CD011984,10609726,1
CD011984,10609723,1
CD011984,16390612,1
CD011984,10215073,1
CD011984,11559906,1
CD011984,11559904,1
CD011984,11559905,1
CD011984,12370606,1
CD011984,8537858,1
CD011984,10327139,1
CD011984,10327138,1
CD011984,11400939,1
CD011984,1377388,1
CD011984,15148450,1
CD011984,8606718,1
CD011984,9744055,1
CD011984,12662405,1
CD011984,15844559,1
CD011984,9031839,1
CD011984,9031838,1
CD011984,2426637,1
CD011984,12575012,1
CD011984,11288115,1
CD011984,14691995,1
CD011984,10426638,1
CD011984,1379701,1
CD011984,15493716,1
CD011984,9652180,1
CD011984,7534925,1
CD011984,8953638,1
CD011984,10861714,1
CD011984,10861715,1
CD011984,1701526,1
CD011984,16710884,1
CD011984,11678558,1
CD011984,12798476,1
CD011984,8645653,1
CD011984,10521822,1
CD011984,11896942,1
CD011984,11821299,1
CD011984,9178313,1
CD011984,9178314,1
CD011984,11019603,1
CD011984,8579773,1
CD011984,1494541,1
CD011984,8878278,1
CD011984,8878277,1
CD011984,17042034,1
CD011984,2408699,1
CD011984,8994247,1
CD011984,8994246,1
CD011984,8994245,1
CD011984,8994244,1
CD011984,14709646,1
CD011984,12237660,1
CD011984,8058241,1
CD011984,11113909,1
CD011984,15824504,1
CD011984,16519623,1
CD011984,9023136,1
CD011984,9203211,1
CD011984,12378569,1
CD011984,14974121,1
CD011984,10589060,1
CD011984,10589062,1
CD011984,8164921,1
CD011984,16013176,1
CD011984,14974113,1
CD011984,2418684,1
CD011984,11870138,1
CD011984,10341398,1
CD011984,11920904,1
CD011984,11920903,1
CD011984,8719716,1
CD011984,14618657,1
CD011984,11440550,1
CD011984,1722478,1
CD011984,9351405,1
CD011984,12709291,1
CD011984,1382768,1
CD011984,11126167,1
CD011984,10389728,1
CD011984,2428249,1
CD011984,16354992,1
CD011984,16601335,1
CD011984,2436476,1
CD011984,8623786,1
CD011984,8938061,1
CD011984,15557305,1
CD011984,9933818,1
CD011984,14558032,1
CD011984,2454652,1
CD011984,12738148,1
CD011984,1372176,1
CD011984,11393125,1
CD011984,9813422,1
CD011984,8706425,1
CD011984,11728495,1
CD011984,11844168,1
CD011984,15590454,1
CD011984,9476319,1
CD011984,9556047,1
CD011984,9556045,1
CD011984,2464931,1
CD011984,1709481,1
CD011984,16752438,1
CD011984,11180243,1
CD011984,2441737,1
CD011984,10820406,1
CD011984,12642040,1
CD011984,2424639,1
CD011984,10682475,1
CD011984,9849008,1
CD011984,7525508,1
CD011984,16231402,1
CD011984,15057947,1
CD011984,16757918,1
CD011984,11920889,1
CD011984,10376859,1
CD011984,9465800,1
CD011984,11489221,1
CD011984,9654169,1
CD011984,10951481,1
CD011984,11679535,1
CD011984,2274489,1
CD011984,12211655,1
CD011984,12478640,1
CD011984,12937342,1
CD011984,15503275,1
CD011984,12383528,1
CD011984,8179549,1
CD011984,7534448,1
