topicid,pid,relevent_score
CD009944,10725618,0
CD009944,23769459,0
CD009944,2664286,0
CD009944,11515456,0
CD009944,18487569,0
CD009944,17295269,0
CD009944,17443300,0
CD009944,16858502,0
CD009944,14752658,1
CD009944,8365597,0
CD009944,14695759,0
CD009944,15520910,0
CD009944,10805852,0
CD009944,17674366,0
CD009944,9841073,0
CD009944,17729401,0
CD009944,16549326,0
CD009944,22194049,0
CD009944,20206103,0
CD009944,9569294,0
CD009944,23155323,0
CD009944,22166314,1
CD009944,7582580,0
CD009944,20206104,0
CD009944,2685422,0
CD009944,20848570,1
CD009944,21278578,0
CD009944,21278579,1
CD009944,11948291,1
CD009944,21262536,0
CD009944,22707246,0
CD009944,11512552,0
CD009944,12582774,0
CD009944,14997145,0
CD009944,10751531,0
CD009944,20676872,0
CD009944,22659358,0
CD009944,19649759,0
CD009944,22776721,0
CD009944,21960102,0
CD009944,12737445,0
CD009944,16253898,0
CD009944,15868240,0
CD009944,18951813,0
CD009944,18464198,0
CD009944,1843956,0
CD009944,17531648,0
CD009944,7728350,0
CD009944,10206216,0
CD009944,20361084,0
CD009944,10690599,0
CD009944,1775939,0
CD009944,17014036,0
CD009944,19191855,0
CD009944,19018597,0
CD009944,23992089,0
CD009944,1860438,1
CD009944,22098836,0
CD009944,8952773,0
CD009944,10561303,0
CD009944,15006581,0
CD009944,23831658,0
CD009944,15209752,0
CD009944,19145852,0
CD009944,10618460,0
CD009944,21656454,0
CD009944,23751997,0
CD009944,20143466,0
CD009944,16013651,0
CD009944,2200904,0
CD009944,16377316,0
CD009944,10462656,0
CD009944,9074915,0
CD009944,12070411,0
CD009944,10721175,0
CD009944,15773837,1
CD009944,8631181,0
CD009944,10696893,0
CD009944,22744445,1
CD009944,17123147,0
CD009944,22622756,0
CD009944,7969597,0
CD009944,24263458,0
CD009944,22281109,0
CD009944,22642487,0
CD009944,23012716,0
CD009944,25333398,0
CD009944,16001347,0
CD009944,16241088,0
CD009944,10936934,0
CD009944,24366418,0
CD009944,20208328,0
CD009944,23198557,0
CD009944,11859302,0
CD009944,15160337,0
CD009944,24039368,0
CD009944,19340738,0
CD009944,15145719,0
CD009944,1479865,0
CD009944,19340737,0
CD009944,16121346,1
CD009944,8251741,0
CD009944,25110449,0
CD009944,25036658,0
CD009944,15007245,0
CD009944,20721843,0
CD009944,16996339,0
CD009944,7601053,0
CD009944,22549558,0
CD009944,7973591,0
CD009944,12822096,0
CD009944,17111330,0
CD009944,2060901,0
CD009944,9842541,0
CD009944,17825769,0
CD009944,9245882,1
CD009944,9245881,1
CD009944,10486372,1
CD009944,12768637,0
CD009944,10472083,0
CD009944,7712983,1
CD009944,12297753,0
CD009944,8885355,0
CD009944,24036993,0
CD009944,14765321,0
CD009944,11398199,0
CD009944,15990051,0
CD009944,10068723,0
CD009944,24223855,0
CD009944,23943115,0
CD009944,22203456,0
CD009944,18025508,0
CD009944,25518478,0
CD009944,18416467,0
CD009944,17321235,0
CD009944,22798124,0
CD009944,15957097,0
CD009944,17614044,0
CD009944,15511474,0
CD009944,18937292,1
CD009944,24628514,0
CD009944,12667395,0
CD009944,25497562,0
CD009944,15784023,0
CD009944,12510455,0
CD009944,12441316,0
CD009944,23922473,0
CD009944,19388564,0
CD009944,10449847,0
CD009944,23430958,0
CD009944,25071361,0
CD009944,11077579,0
CD009944,1509787,0
CD009944,20423774,0
CD009944,21940574,1
CD009944,23910174,0
CD009944,11272229,0
CD009944,15817234,0
CD009944,15955787,0
CD009944,20214236,0
CD009944,17344017,0
CD009944,20214235,0
CD009944,10776880,0
CD009944,21030318,0
CD009944,25000218,0
CD009944,24379641,0
CD009944,1574771,0
CD009944,15332051,0
CD009944,2038994,0
CD009944,10840319,0
CD009944,8992059,0
CD009944,2028957,0
CD009944,2407946,0
CD009944,3044720,0
CD009944,9853223,0
CD009944,15123091,0
CD009944,20883873,0
CD009944,11268992,0
CD009944,15609698,0
CD009944,15240535,0
CD009944,9468428,0
CD009944,22507517,0
CD009944,20349310,0
CD009944,24369919,0
CD009944,17252454,0
CD009944,20235004,0
CD009944,25526418,0
CD009944,17921958,0
CD009944,21762901,0
CD009944,16405535,0
CD009944,8658218,0
CD009944,17032186,0
CD009944,9001545,0
CD009944,12809817,0
CD009944,19565050,0
CD009944,24380991,0
CD009944,16511853,0
CD009944,9891769,0
CD009944,25292061,0
CD009944,22553412,0
CD009944,2697357,0
CD009944,21140708,0
CD009944,25132764,0
CD009944,10502173,0
CD009944,2678255,1
CD009944,15362758,0
CD009944,7625216,0
CD009944,12377808,0
CD009944,24394026,0
CD009944,18404697,1
CD009944,9449596,0
CD009944,21295636,0
CD009944,11324996,0
CD009944,19145866,0
CD009944,22623626,0
CD009944,15254045,1
CD009944,11506087,0
CD009944,11595075,0
CD009944,10549734,0
CD009944,25278693,0
CD009944,7541926,1
CD009944,10556006,1
CD009944,15831220,0
CD009944,11750230,0
CD009944,8365600,0
CD009944,21519368,1
CD009944,15933685,0
CD009944,9013519,0
CD009944,1461517,0
CD009944,17725938,0
CD009944,17643702,0
CD009944,17327860,0
CD009944,18080789,1
CD009944,21830381,0
CD009944,20076819,0
CD009944,22978826,0
CD009944,22493423,0
CD009944,18821273,0
CD009944,17679360,0
CD009944,19744630,0
CD009944,19744631,0
CD009944,19744632,0
CD009944,19744633,0
CD009944,10867453,0
CD009944,1732981,1
CD009944,22088375,0
CD009944,19744639,0
CD009944,8799392,1
CD009944,12517554,0
CD009944,16193595,0
CD009944,11115949,0
CD009944,10376454,0
CD009944,18253139,0
CD009944,19717032,0
CD009944,2279657,0
CD009944,16082311,0
CD009944,11171816,0
CD009944,23635014,0
CD009944,24744134,0
CD009944,11427856,0
CD009944,11023589,0
CD009944,11030075,0
CD009944,18655220,0
CD009944,19688686,0
CD009944,12776026,0
CD009944,19961528,0
CD009944,18635171,0
CD009944,15609403,0
CD009944,21080306,0
CD009944,23680707,0
CD009944,14627253,0
CD009944,19997804,0
CD009944,15108226,0
CD009944,23323018,0
CD009944,15783014,0
CD009944,24906096,0
CD009944,9584570,0
CD009944,16865626,0
CD009944,19077506,0
CD009944,24890418,0
CD009944,16790035,0
CD009944,23479274,0
CD009944,10777153,0
CD009944,24415526,0
CD009944,21839394,0
CD009944,21963065,0
CD009944,11778127,0
CD009944,7754625,0
CD009944,19184999,0
CD009944,18833142,0
CD009944,8519241,1
CD009944,16760764,0
CD009944,15261752,0
CD009944,24789149,0
CD009944,12701028,0
CD009944,8504959,1
CD009944,23329369,0
CD009944,20012229,0
CD009944,21140689,0
CD009944,22638777,0
CD009944,16382404,0
CD009944,10863932,0
CD009944,17054580,1
CD009944,21456015,0
CD009944,15646531,0
CD009944,12734683,0
CD009944,18609685,0
CD009944,11216432,0
CD009944,24078993,0
CD009944,7582597,0
CD009944,2267648,0
CD009944,14745281,0
CD009944,22875693,0
CD009944,23015224,1
CD009944,18317657,0
CD009944,19077478,0
CD009944,8507928,0
CD009944,2191594,0
CD009944,11244254,0
CD009944,22269290,0
CD009944,9931709,0
CD009944,3537361,1
CD009944,19097381,0
CD009944,15167828,0
CD009944,17899502,0
CD009944,21175796,0
CD009944,12016428,0
CD009944,10570330,0
CD009944,15672076,0
CD009944,8903812,0
CD009944,10570337,0
CD009944,18337043,1
CD009944,19030221,0
CD009944,12499740,0
CD009944,14996154,0
CD009944,18774355,1
CD009944,10449680,0
CD009944,11753234,0
CD009944,15557945,0
CD009944,17069595,1
CD009944,17848957,0
CD009944,23902569,0
CD009944,15560451,0
CD009944,11084819,0
CD009944,16817044,1
CD009944,11464493,0
CD009944,11398202,0
CD009944,24323063,0
CD009944,12269963,0
CD009944,18926098,0
CD009944,8497780,0
CD009944,15056091,0
CD009944,19111705,0
CD009944,22407696,0
CD009944,17921960,0
CD009944,12884143,0
CD009944,15170656,0
CD009944,10077759,0
CD009944,22113210,0
CD009944,7940168,1
CD009944,22214545,0
CD009944,18425224,0
CD009944,10370633,0
CD009944,16996340,0
CD009944,9101980,0
CD009944,7975766,0
CD009944,2040468,1
CD009944,10505006,0
CD009944,24131359,0
CD009944,9206626,0
CD009944,19473206,0
CD009944,18670347,0
CD009944,22726492,0
CD009944,8535621,0
CD009944,8731844,0
CD009944,7975784,0
CD009944,23372369,0
CD009944,10413842,0
CD009944,2179012,0
CD009944,17357856,1
CD009944,24472342,0
CD009944,22098828,0
CD009944,20092724,0
CD009944,9283880,0
CD009944,19390927,0
CD009944,8893345,0
CD009944,10968852,0
CD009944,7973291,0
CD009944,19764148,0
CD009944,22020704,0
CD009944,19950778,0
CD009944,24246795,0
CD009944,23557836,0
CD009944,16253903,0
CD009944,21833902,0
CD009944,11398201,0
CD009944,10433041,0
CD009944,17903735,1
CD009944,11817475,0
CD009944,22735877,0
CD009944,16970009,0
CD009944,22087794,0
CD009944,1795424,0
CD009944,18473175,0
CD009944,10636063,0
CD009944,22814916,0
CD009944,11306753,0
CD009944,1871669,1
CD009944,20706065,0
CD009944,12783253,0
CD009944,21071896,0
CD009944,19145498,0
CD009944,17599290,0
CD009944,11797291,0
CD009944,12942268,0
CD009944,11247887,0
CD009944,16555933,0
CD009944,8934164,0
CD009944,21645682,0
CD009944,11326637,0
CD009944,8479656,0
CD009944,18279861,0
CD009944,14653414,0
CD009944,8055243,0
CD009944,18758957,0
CD009944,12397278,0
CD009944,21811283,0
CD009944,10717512,0
CD009944,7713001,0
CD009944,9264913,0
CD009944,23613938,0
CD009944,24215757,0
CD009944,11816140,0
CD009944,2702998,0
CD009944,10802864,0
CD009944,20490559,0
CD009944,15459495,0
CD009944,8803568,0
CD009944,20828403,0
CD009944,19349904,0
CD009944,18084953,0
CD009944,22434371,0
CD009944,19454825,0
CD009944,15239279,0
CD009944,20067055,0
CD009944,12481735,0
CD009944,9106981,0
CD009944,22945338,0
CD009944,15042821,0
CD009944,18708997,0
CD009944,11451144,0
CD009944,23286261,0
CD009944,17465457,1
CD009944,17659723,0
CD009944,17681503,0
CD009944,10696843,0
CD009944,18374717,0
CD009944,23722535,0
CD009944,15930991,0
CD009944,16174173,0
CD009944,17704882,0
CD009944,22798116,0
CD009944,19788616,0
CD009944,7754626,0
CD009944,11677489,0
CD009944,8565886,0
CD009944,7712987,0
CD009944,17419284,0
CD009944,8287810,0
CD009944,10896488,0
CD009944,19685034,0
CD009944,8554267,0
CD009944,16154828,0
CD009944,17058168,0
CD009944,20370729,1
CD009944,22546130,0
CD009944,21654296,0
CD009944,24502069,0
CD009944,9574184,0
CD009944,23290296,0
CD009944,10549014,0
CD009944,9612929,0
CD009944,12843941,0
CD009944,21040674,0
CD009944,9544498,0
CD009944,15472700,0
CD009944,19436301,0
CD009944,10840321,0
CD009944,1633770,0
CD009944,16680651,0
CD009944,9779627,0
CD009944,23855544,0
CD009944,24636963,0
CD009944,19228527,1
CD009944,21890816,0
CD009944,18031362,0
CD009944,8797970,0
CD009944,11174309,0
CD009944,21427921,0
CD009944,16166979,0
CD009944,16909683,0
CD009944,1467791,0
CD009944,3291775,0
CD009944,23995566,0
CD009944,21936722,0
CD009944,16996369,0
CD009944,14749619,0
CD009944,17921945,0
CD009944,23108774,0
CD009944,17921942,0
CD009944,17327968,0
CD009944,9361583,0
CD009944,15758616,0
CD009944,7672544,0
CD009944,20525472,0
CD009944,17454885,0
CD009944,19391408,0
CD009944,22632944,0
CD009944,22356674,0
CD009944,12546517,0
CD009944,11809546,1
CD009944,11085028,0
CD009944,18096635,0
CD009944,20444330,0
CD009944,17069596,0
CD009944,11950802,1
CD009944,9574183,0
CD009944,19799087,0
CD009944,14630513,1
CD009944,8658217,0
CD009944,9247433,0
CD009944,11760898,0
CD009944,22370214,0
CD009944,17180286,1
CD009944,19263158,0
CD009944,9064796,0
CD009944,8283414,0
CD009944,1920896,0
CD009944,16296577,0
CD009944,9378206,1
CD009944,16997159,0
CD009944,16488726,0
CD009944,19111699,0
CD009944,19118422,0
CD009944,2684563,0
CD009944,22032850,0
CD009944,18154819,0
CD009944,11216433,0
CD009944,20372144,0
CD009944,11323606,0
CD009944,9831836,0
CD009944,8243932,0
CD009944,9831834,1
CD009944,12488184,0
CD009944,7667618,0
CD009944,11641096,0
CD009944,9779628,0
CD009944,10430268,0
CD009944,11992807,0
CD009944,16277021,0
CD009944,15994110,0
CD009944,8539469,0
CD009944,10555667,0
CD009944,25083097,0
CD009944,8365619,1
CD009944,16437280,0
CD009944,22147987,0
CD009944,17636525,1
CD009944,23001857,0
CD009944,10855851,1
CD009944,24150801,0
CD009944,21104163,0
CD009944,24500321,0
CD009944,14648424,0
CD009944,22076211,1
CD009944,17926240,0
CD009944,25127939,0
CD009944,15293725,0
CD009944,2687144,1
CD009944,11559651,0
CD009944,25400468,0
CD009944,23465968,0
CD009944,2034002,1
CD009944,2688069,1
CD009944,7958647,0
CD009944,21837458,0
CD009944,19567240,0
CD009944,12960785,0
CD009944,9260706,0
CD009944,15114303,1
CD009944,8482230,0
CD009944,20168059,0
CD009944,16737418,0
CD009944,12914383,0
CD009944,11335092,0
CD009944,8417483,1
CD009944,25384293,0
CD009944,21576898,0
CD009944,24551311,0
CD009944,23369082,0
CD009944,3330147,0
CD009944,9931884,0
CD009944,20598257,0
CD009944,20189507,0
CD009944,15870977,0
CD009944,18656040,0
CD009944,16037686,0
CD009944,9765090,0
CD009944,12647078,1
CD009944,22633196,0
CD009944,17906857,0
CD009944,15630987,0
CD009944,9112924,0
CD009944,22864063,0
CD009944,19623328,0
CD009944,10385739,0
CD009944,9173556,0
CD009944,17273006,0
CD009944,17963876,1
CD009944,24711267,0
CD009944,15908763,0
CD009944,21349732,0
CD009944,17245217,0
CD009944,2838657,0
CD009944,17681735,0
CD009944,8465547,0
CD009944,18251793,1
CD009944,22817786,0
CD009944,14765308,0
CD009944,20386524,0
CD009944,7859967,0
CD009944,15338368,0
CD009944,19077733,1
CD009944,20981593,0
CD009944,23161297,0
CD009944,11176337,0
CD009944,7569125,0
CD009944,2070101,1
CD009944,15483756,0
CD009944,21946028,0
CD009944,9064575,0
CD009944,1932663,0
CD009944,23998446,0
CD009944,9173558,0
CD009944,9607290,0
CD009944,21818921,0
CD009944,12542600,0
CD009944,9383346,0
CD009944,25347506,0
CD009944,23065169,0
CD009944,7672545,0
CD009944,14619205,0
CD009944,11805563,0
CD009944,22166282,0
CD009944,8528972,0
CD009944,24078995,0
CD009944,22403513,0
CD009944,15532798,0
CD009944,20517819,0
CD009944,9786108,1
CD009944,9164183,0
CD009944,16944539,0
CD009944,21964895,0
CD009944,10891775,0
CD009944,20646389,0
CD009944,21725509,1
CD009944,16265099,0
CD009944,3428238,0
CD009944,8246026,0
CD009944,8284355,0
CD009944,14571720,0
CD009944,18330087,0
CD009944,11398200,0
CD009944,12532442,1
CD009944,21043008,0
CD009944,9045462,0
CD009944,19942829,0
CD009944,12239459,0
CD009944,11432306,0
CD009944,12075697,0
CD009944,12607783,0
CD009944,22149585,0
CD009944,9856667,0
CD009944,8939844,1
CD009944,17461483,0
CD009944,12544191,0
CD009944,22978534,0
CD009944,8696704,0
CD009944,12425569,0
CD009944,18209979,0
CD009944,10717613,0
CD009944,2697711,0
CD009944,15756663,0
CD009944,10967752,0
CD009944,16422371,0
CD009944,24783909,0
CD009944,1641613,0
CD009944,24312703,0
CD009944,10919057,1
CD009944,17083379,0
CD009944,15532836,0
CD009944,23859450,0
CD009944,21302203,0
CD009944,1991278,0
CD009944,19224191,0
CD009944,17921934,0
CD009944,17921932,0
CD009944,19077499,0
CD009944,17632318,0
CD009944,11437039,0
CD009944,12785208,0
CD009944,17048994,1
CD009944,17048995,0
CD009944,11797290,0
CD009944,18004617,0
CD009944,17513817,0
CD009944,19025312,0
CD009944,11424375,0
CD009944,21889136,0
CD009944,17274543,0
CD009944,16246710,0
CD009944,18537089,0
CD009944,24028888,0
CD009944,18537087,0
CD009944,18537084,0
CD009944,9625118,0
CD009944,20593045,0
CD009944,25162448,0
CD009944,17641581,0
CD009944,8261991,0
CD009944,23374227,0
CD009944,15657851,0
CD009944,21444080,0
CD009944,12360685,0
CD009944,24895557,0
CD009944,25320516,0
CD009944,23950077,0
CD009944,25320515,0
CD009944,9652524,0
CD009944,22237654,0
CD009944,15146602,0
CD009944,1983556,0
CD009944,19383079,0
CD009944,20652857,1
CD009944,10802871,0
CD009944,12063969,0
CD009944,14963789,0
CD009944,10986052,0
CD009944,15688103,1
CD009944,7851554,1
CD009944,8310725,0
CD009944,15243885,1
CD009944,11525303,0
CD009944,8875868,1
CD009944,16454829,0
CD009944,19915911,0
CD009944,24409055,0
CD009944,19847285,0
CD009944,12690990,0
CD009944,7754650,0
CD009944,19340612,0
CD009944,15657854,0
CD009944,10197647,0
CD009944,14990127,0
CD009944,25206285,0
CD009944,15083179,0
CD009944,24154498,0
CD009944,22752891,0
CD009944,16429349,0
CD009944,15202101,0
CD009944,15023013,0
CD009944,21385469,0
CD009944,12592099,1
CD009944,10148354,0
CD009944,23052533,0
CD009944,9451678,0
CD009944,12584637,0
CD009944,8826718,1
CD009944,23617646,0
CD009944,17619927,0
CD009944,20937424,0
CD009944,21173556,0
CD009944,10832678,0
CD009944,23026272,0
CD009944,16138769,0
CD009944,9584569,1
CD009944,15089893,1
CD009944,19888251,0
CD009944,20669078,0
CD009944,9316754,0
CD009944,20848224,0
CD009944,9932768,0
CD009944,20729057,0
CD009944,12063829,0
CD009944,18599051,0
CD009944,17306018,0
CD009944,21424074,1
CD009944,9772061,0
CD009944,9716038,0
CD009944,24523031,0
CD009944,25310426,0
CD009944,15106347,0
CD009944,20617861,1
CD009944,8679421,0
CD009944,8435794,0
CD009944,8491131,0
CD009944,8491130,0
CD009944,8491133,1
CD009944,8995931,0
CD009944,20589510,0
CD009944,8491137,0
CD009944,21073614,0
CD009944,1612376,0
CD009944,10096035,0
CD009944,16896560,1
CD009944,10604099,0
CD009944,17148924,0
CD009944,16446988,1
CD009944,9931629,0
CD009944,15146804,0
CD009944,10981018,0
CD009944,23361497,0
CD009944,9087830,0
CD009944,20676688,0
CD009944,16860623,0
CD009944,11972277,0
CD009944,7774792,0
CD009944,12040654,0
CD009944,7709663,0
CD009944,22832999,0
CD009944,15990940,0
CD009944,21523447,0
CD009944,25283742,0
CD009944,16086122,0
CD009944,17522512,0
CD009944,16119315,0
CD009944,18619382,0
CD009944,11110611,0
CD009944,11911094,0
CD009944,24598097,0
CD009944,9715400,0
CD009944,1633769,0
CD009944,3278405,0
CD009944,15757146,0
CD009944,10363201,0
CD009944,20547601,0
CD009944,15455287,0
CD009944,10592878,0
CD009944,25485917,0
CD009944,7895567,0
CD009944,11355084,0
CD009944,11554136,0
CD009944,23179895,0
CD009944,18853994,0
CD009944,15243886,0
CD009944,10586017,0
CD009944,9381100,0
CD009944,22149569,0
CD009944,15837048,0
CD009944,8454156,0
CD009944,18277026,0
CD009944,11459275,0
CD009944,9360870,0
CD009944,9087845,0
CD009944,19500741,0
CD009944,22155849,0
CD009944,18365909,0
CD009944,9840099,0
CD009944,8979069,0
CD009944,8688702,1
CD009944,1463259,1
CD009944,23801875,0
CD009944,20226456,0
CD009944,12460468,0
CD009944,12044697,0
CD009944,25009400,0
CD009944,25121627,0
CD009944,21137089,0
CD009944,19966629,0
CD009944,18226703,0
CD009944,21812356,0
CD009944,15527812,0
CD009944,25234769,0
CD009944,19021684,0
CD009944,19068680,0
CD009944,17058169,0
CD009944,22528672,1
CD009944,19122505,0
CD009944,15229778,0
CD009944,21573731,0
CD009944,15718321,0
CD009944,1386242,0
CD009944,21862764,0
CD009944,22797706,0
CD009944,19085848,0
CD009944,19696980,0
CD009944,19728181,0
CD009944,7789682,0
CD009944,22081010,0
CD009944,8174983,0
CD009944,20021869,0
CD009944,19360926,0
CD009944,24646602,0
CD009944,9581994,0
CD009944,10861417,1
CD009944,19031933,1
CD009944,22465973,0
CD009944,19780880,0
CD009944,21842399,0
CD009944,22514164,0
CD009944,17285484,0
CD009944,11115926,0
CD009944,1681869,0
CD009944,9087207,0
CD009944,17305993,0
CD009944,2696138,1
CD009944,9932752,0
CD009944,16650532,0
CD009944,8836718,0
CD009944,10832666,0
CD009944,12375202,0
CD009944,24129305,0
CD009944,12772051,0
CD009944,24480200,0
CD009944,20354939,0
CD009944,10625802,0
CD009944,11709568,0
CD009944,23992387,0
CD009944,2664209,0
CD009944,1747555,0
CD009944,1854986,0
CD009944,17662776,1
CD009944,19125791,0
CD009944,18810677,0
CD009944,11858384,0
CD009944,18840132,0
CD009944,9842543,0
CD009944,7789681,0
CD009944,18197937,0
CD009944,24355070,0
CD009944,9765088,1
CD009944,9765089,0
CD009944,9765086,0
CD009944,1473669,0
CD009944,1757056,0
CD009944,3070801,1
CD009944,8929801,0
CD009944,8929803,0
CD009944,8929802,0
CD009944,8929804,0
CD009944,24561693,0
CD009944,11088069,0
CD009944,20047128,0
CD009944,11213310,0
CD009944,23158953,0
CD009944,8001485,0
CD009944,16910362,0
CD009944,21053508,0
CD009944,19902288,0
CD009944,15086218,0
CD009944,8836713,0
CD009944,16035248,0
CD009944,11979247,0
CD009944,23279745,0
