topicid,pid,relevent_score
CD011548,12118956,0
CD011548,10349755,0
CD011548,11293175,0
CD011548,9685549,0
CD011548,12799895,0
CD011548,10349758,0
CD011548,12799897,0
CD011548,2727880,0
CD011548,8473169,0
CD011548,10527348,0
CD011548,14986794,0
CD011548,10582767,0
CD011548,14986790,0
CD011548,15270608,0
CD011548,21268325,0
CD011548,8355476,0
CD011548,22851142,0
CD011548,1318286,0
CD011548,22986769,0
CD011548,394356,0
CD011548,16864026,0
CD011548,18050650,0
CD011548,16860077,0
CD011548,22281111,0
CD011548,8911809,0
CD011548,3344739,0
CD011548,502627,0
CD011548,502626,0
CD011548,5315380,0
CD011548,2750632,0
CD011548,20981423,0
CD011548,22341674,0
CD011548,6680263,0
CD011548,18134896,0
CD011548,18405897,0
CD011548,10361843,0
CD011548,4670149,0
CD011548,9517641,0
CD011548,3014318,0
CD011548,15149998,0
CD011548,2694881,0
CD011548,115270,0
CD011548,21053079,0
CD011548,9652612,0
CD011548,4703480,0
CD011548,21642362,0
CD011548,20567530,0
CD011548,2996068,0
CD011548,15285554,0
CD011548,5132286,0
CD011548,8165811,0
CD011548,8763565,0
CD011548,6217118,0
CD011548,2379436,0
CD011548,1895682,0
CD011548,18397862,0
CD011548,1895681,0
CD011548,20494410,0
CD011548,20521433,0
CD011548,18646475,0
CD011548,7051912,0
CD011548,4044212,0
CD011548,22361850,0
CD011548,8236989,0
CD011548,2013429,0
CD011548,9087827,0
CD011548,6399482,0
CD011548,17696241,0
CD011548,15778527,0
CD011548,1906678,0
CD011548,5953950,0
CD011548,3608693,0
CD011548,9087828,0
CD011548,15778520,0
CD011548,2202266,0
CD011548,7247536,0
CD011548,19118424,0
CD011548,9168706,0
CD011548,1743096,0
CD011548,7117014,0
CD011548,909651,0
CD011548,5372109,0
CD011548,1663736,0
CD011548,9331856,0
CD011548,11299620,0
CD011548,17907086,0
CD011548,19954104,0
CD011548,14520852,0
CD011548,15256636,0
CD011548,5144667,0
CD011548,17032191,0
CD011548,15256633,0
CD011548,5198743,0
CD011548,3977435,0
CD011548,12627337,0
CD011548,426624,0
CD011548,8161153,0
CD011548,8838041,0
CD011548,15916158,0
CD011548,3529347,0
CD011548,12085130,0
CD011548,12916187,0
CD011548,9512293,0
CD011548,11905191,0
CD011548,7147147,0
CD011548,10822667,0
CD011548,2180976,0
CD011548,20182316,0
CD011548,20869710,0
CD011548,20594225,0
CD011548,7813691,0
CD011548,16222944,0
CD011548,14858823,0
CD011548,8552821,0
CD011548,14241371,0
CD011548,5054769,0
CD011548,12783134,0
CD011548,18562743,0
CD011548,7107673,0
CD011548,9213888,0
CD011548,7025296,0
CD011548,19631938,0
CD011548,22748292,0
CD011548,8430277,0
CD011548,4816128,0
CD011548,15114300,0
CD011548,15578293,0
CD011548,15578292,1
CD011548,22315441,0
CD011548,10989669,0
CD011548,8330169,0
CD011548,19565065,0
CD011548,8211393,0
CD011548,1150018,0
CD011548,3070814,0
CD011548,772986,0
CD011548,9732500,0
CD011548,3518847,0
CD011548,3518661,0
CD011548,3518666,0
CD011548,8681697,0
CD011548,10078816,0
CD011548,7125416,0
CD011548,13616358,0
CD011548,7743120,0
CD011548,7483737,0
CD011548,7483735,0
CD011548,10189921,0
CD011548,6200286,0
CD011548,17538488,0
CD011548,21071248,0
CD011548,7724893,0
CD011548,12364990,0
CD011548,3776534,0
CD011548,8538344,0
CD011548,5417166,0
CD011548,6391027,0
CD011548,6192615,0
CD011548,10861880,0
CD011548,12014214,0
CD011548,16965753,0
CD011548,11291922,0
CD011548,7454572,0
CD011548,21796572,0
CD011548,2642880,0
CD011548,2188820,0
CD011548,3991940,0
CD011548,3899601,0
CD011548,7469184,0
CD011548,18648146,0
CD011548,9312764,0
CD011548,6637210,0
CD011548,10083764,0
CD011548,5713447,0
CD011548,19822497,0
CD011548,8506964,0
CD011548,4660017,0
CD011548,17846851,0
CD011548,7725218,0
CD011548,11715877,0
CD011548,3720812,0
CD011548,16021379,0
CD011548,7725210,0
CD011548,2661040,0
CD011548,7788532,0
CD011548,4701412,0
CD011548,22926125,0
CD011548,10207240,0
CD011548,4476017,0
CD011548,7932976,0
CD011548,16769000,0
CD011548,5411667,0
CD011548,1338024,0
CD011548,9206499,0
CD011548,9174858,0
CD011548,22726483,0
CD011548,8489085,0
CD011548,8489086,0
CD011548,2658363,0
CD011548,21119995,0
CD011548,272556,0
CD011548,12646450,0
CD011548,4788826,0
CD011548,22419243,0
CD011548,22738707,0
CD011548,9786111,0
CD011548,1546005,0
CD011548,14087764,0
CD011548,10077048,0
CD011548,12940093,0
CD011548,12940092,0
CD011548,3603472,0
CD011548,69098,0
CD011548,16795965,0
CD011548,4995356,0
CD011548,8677704,0
CD011548,15730922,0
CD011548,1529156,0
CD011548,8903991,0
CD011548,16044129,1
CD011548,22855385,0
CD011548,1339886,0
CD011548,14104484,0
CD011548,3534298,0
CD011548,5994906,0
CD011548,1529155,0
CD011548,11193939,0
CD011548,1643780,0
CD011548,7809800,0
CD011548,21872722,0
CD011548,12233169,0
CD011548,15179834,0
CD011548,18635174,0
CD011548,11806013,0
CD011548,6212412,0
CD011548,8508103,0
CD011548,19902314,0
CD011548,2649414,0
CD011548,1202578,0
CD011548,633551,0
CD011548,3940814,0
CD011548,15052447,0
CD011548,15106642,0
CD011548,9921453,0
CD011548,1421451,0
CD011548,10392249,0
CD011548,1173645,0
CD011548,21944614,0
CD011548,20669079,0
CD011548,11730616,0
CD011548,9515241,0
CD011548,8362839,0
CD011548,19247250,0
CD011548,10625796,0
CD011548,6421700,0
CD011548,10625791,0
CD011548,3217714,0
CD011548,14393187,0
CD011548,624195,0
CD011548,14952170,0
CD011548,2865790,0
CD011548,9823408,0
CD011548,8518887,0
CD011548,3074678,0
CD011548,7294933,0
CD011548,9649013,0
CD011548,17197959,0
CD011548,19670715,0
CD011548,3121265,0
CD011548,2675201,0
CD011548,2675200,0
CD011548,1964280,0
CD011548,1996863,0
CD011548,18613360,0
CD011548,5262402,0
CD011548,5089534,0
CD011548,9587644,0
CD011548,14167993,0
CD011548,19260236,0
CD011548,19034057,0
CD011548,20130865,0
CD011548,921354,0
CD011548,10077952,0
CD011548,18407269,0
CD011548,2296349,0
CD011548,3954267,0
CD011548,3511624,0
CD011548,1763564,0
CD011548,165633,0
CD011548,18266591,0
CD011548,5089467,0
CD011548,13634765,0
CD011548,7378698,0
CD011548,20849052,0
CD011548,1885268,0
CD011548,17611897,0
CD011548,3895856,0
CD011548,9745478,0
CD011548,933799,0
CD011548,2818185,0
CD011548,1806339,0
CD011548,12977935,0
CD011548,18719150,0
CD011548,11164136,0
CD011548,15821625,0
CD011548,9973847,0
CD011548,18266047,0
CD011548,6391230,0
CD011548,10148596,0
CD011548,18223494,0
CD011548,3075235,0
CD011548,22718179,0
CD011548,12078458,0
CD011548,18155435,0
CD011548,18984111,0
CD011548,2520849,0
CD011548,19454823,0
CD011548,3201737,0
CD011548,3279477,0
CD011548,13427359,0
CD011548,2802482,0
CD011548,18650652,0
CD011548,22160373,0
CD011548,11034003,0
CD011548,1925966,0
CD011548,2741574,0
CD011548,2296969,0
CD011548,6632609,0
CD011548,14648416,0
CD011548,20590782,0
CD011548,20590781,0
CD011548,12607047,0
CD011548,6668776,0
CD011548,21865492,0
CD011548,14648418,0
CD011548,16313772,0
CD011548,7025299,0
CD011548,5386315,0
CD011548,11966585,0
CD011548,8000629,0
CD011548,6595805,0
CD011548,7025292,0
CD011548,7025295,0
CD011548,21823068,0
CD011548,3800160,0
CD011548,2335279,0
CD011548,4849351,0
CD011548,14131663,0
CD011548,3993844,0
CD011548,70585,0
CD011548,3943245,0
CD011548,9343732,0
CD011548,11705170,0
CD011548,14161321,0
CD011548,2774069,0
CD011548,7887044,0
CD011548,7928144,0
CD011548,1843095,0
CD011548,7928142,0
CD011548,3052732,0
CD011548,9494483,0
CD011548,22057240,0
CD011548,11997834,0
CD011548,14226725,0
CD011548,6403918,0
CD011548,6390544,0
CD011548,6390545,0
CD011548,2229996,0
CD011548,2229997,0
CD011548,3219541,0
CD011548,16817848,0
CD011548,9128306,0
CD011548,16437268,0
CD011548,17905013,0
CD011548,17905014,0
CD011548,15558441,0
CD011548,21502462,0
CD011548,21502463,0
CD011548,14259842,0
CD011548,16217952,0
CD011548,15165769,0
CD011548,13654989,0
CD011548,11269000,0
CD011548,4448656,0
CD011548,17353858,0
CD011548,7686843,0
CD011548,6426669,0
CD011548,12503268,0
CD011548,22726564,0
CD011548,9171122,0
CD011548,21422365,0
CD011548,8677951,0
CD011548,7889795,0
CD011548,21695584,0
CD011548,10524637,0
CD011548,17511921,0
CD011548,21672022,0
CD011548,10761374,0
CD011548,5078856,0
CD011548,7324798,0
CD011548,6820174,0
CD011548,14335531,0
CD011548,11223586,0
CD011548,11715844,0
CD011548,11223585,0
CD011548,4308226,0
CD011548,2403654,0
CD011548,8319838,0
CD011548,14111193,0
CD011548,7610278,0
CD011548,2262852,0
CD011548,6781307,0
CD011548,19606252,0
CD011548,15605527,0
CD011548,10462652,0
CD011548,10462653,0
CD011548,19629589,0
CD011548,1993501,0
CD011548,22039327,0
CD011548,9445583,0
CD011548,12004989,0
CD011548,1400098,0
CD011548,16888599,0
CD011548,8200264,0
CD011548,7750699,0
CD011548,18201497,0
CD011548,22691335,0
CD011548,7973292,0
CD011548,8297296,0
CD011548,12130445,0
CD011548,4457697,0
CD011548,9693893,0
CD011548,12130442,0
CD011548,15188083,0
CD011548,14278357,0
CD011548,7768418,0
CD011548,2683740,0
CD011548,9171788,0
CD011548,8692339,0
CD011548,9171787,0
CD011548,1455020,0
CD011548,11374649,0
CD011548,10596317,0
CD011548,2624003,0
CD011548,10596315,0
CD011548,22234036,0
CD011548,7069797,0
CD011548,9918608,0
CD011548,9918609,0
CD011548,2390045,0
CD011548,9013532,0
CD011548,7453531,0
CD011548,3532223,0
CD011548,1683393,0
CD011548,22414053,0
CD011548,21297547,0
CD011548,16860095,0
CD011548,3301651,0
CD011548,10223362,0
CD011548,17867265,0
CD011548,10223360,0
CD011548,1669373,0
CD011548,1669371,0
CD011548,1669370,0
CD011548,1486435,0
CD011548,22198775,0
CD011548,3520208,0
CD011548,19119796,0
CD011548,22817806,0
CD011548,17309962,0
CD011548,6836466,0
CD011548,7356106,0
CD011548,8870328,0
CD011548,1473689,0
CD011548,15972048,0
CD011548,18045595,0
CD011548,1863066,0
CD011548,7244993,0
CD011548,2191361,0
CD011548,10451894,0
CD011548,7571675,0
CD011548,8111549,0
CD011548,11382324,0
CD011548,8065744,0
CD011548,11382326,0
CD011548,18484141,0
CD011548,1344577,0
CD011548,10789042,0
CD011548,19955297,0
CD011548,20858298,0
CD011548,4482038,0
CD011548,21444220,0
CD011548,15094638,0
CD011548,9517667,0
CD011548,12502214,0
CD011548,1511820,0
CD011548,5599330,0
CD011548,3520651,0
CD011548,2462849,0
CD011548,11059231,0
CD011548,462086,0
CD011548,11059236,0
CD011548,3515487,0
CD011548,1612312,0
CD011548,1612311,0
CD011548,6088204,0
CD011548,3520654,0
CD011548,2375327,0
CD011548,10842957,0
CD011548,6434752,0
CD011548,22414468,0
CD011548,4299977,0
CD011548,8532195,0
CD011548,17521007,0
CD011548,11858192,0
CD011548,17521002,0
CD011548,15643710,0
CD011548,16041099,0
CD011548,15467418,0
CD011548,7392177,0
CD011548,20651197,0
CD011548,5048326,0
CD011548,19451880,0
CD011548,7474736,0
CD011548,18579815,0
CD011548,3295131,0
CD011548,14689194,0
CD011548,9622867,0
CD011548,9622864,0
CD011548,15127687,0
CD011548,9622860,0
CD011548,14689193,0
CD011548,1682289,0
CD011548,21341190,0
CD011548,7751775,0
CD011548,9622868,0
CD011548,9622869,0
CD011548,20580879,0
CD011548,7369459,0
CD011548,8314522,0
CD011548,21605428,0
CD011548,1825986,0
CD011548,2202282,0
CD011548,18212723,0
CD011548,21206330,0
CD011548,3892823,0
CD011548,19301493,0
CD011548,5786691,0
CD011548,2184724,0
CD011548,3310138,0
CD011548,22372796,0
CD011548,22372797,0
CD011548,10394029,0
CD011548,10759196,0
CD011548,8079953,0
CD011548,14533375,0
CD011548,8581816,0
CD011548,21055367,0
CD011548,8696726,0
CD011548,19721408,0
CD011548,12811658,0
CD011548,19418423,0
CD011548,20583520,0
CD011548,2066389,0
CD011548,2191366,0
CD011548,4839567,0
CD011548,10425433,0
CD011548,679389,0
CD011548,3364862,0
CD011548,15098635,0
CD011548,12749216,0
CD011548,7323587,0
CD011548,12749214,0
CD011548,1478169,0
CD011548,8958726,0
CD011548,12749211,0
CD011548,22338451,0
CD011548,1308672,0
CD011548,12409706,0
CD011548,9040204,0
CD011548,9858792,0
CD011548,7796022,0
CD011548,15735570,0
CD011548,14992129,0
CD011548,22033186,0
CD011548,15554998,0
CD011548,5368529,0
CD011548,1211989,0
CD011548,9102756,0
CD011548,12677265,0
CD011548,10829506,0
CD011548,20679042,0
CD011548,12677266,0
CD011548,18803511,0
CD011548,9516553,0
CD011548,16146091,0
CD011548,5078855,0
CD011548,15114324,0
CD011548,15114320,0
CD011548,10674530,0
CD011548,1398239,0
CD011548,17447363,0
CD011548,9576442,1
CD011548,5994841,0
CD011548,22182015,0
CD011548,9195411,0
CD011548,15954840,0
CD011548,3974144,0
CD011548,10413748,0
CD011548,8809241,0
CD011548,1397924,0
CD011548,1397927,0
CD011548,19338084,0
CD011548,3108519,0
CD011548,9449938,0
CD011548,15710570,0
CD011548,7942679,0
CD011548,1053141,0
CD011548,6720676,0
CD011548,2944161,0
CD011548,5784060,0
CD011548,20706739,0
CD011548,7483712,0
CD011548,17346415,0
CD011548,1774915,0
CD011548,7084672,0
CD011548,20423762,1
CD011548,3312717,0
CD011548,8251663,0
CD011548,5423316,0
CD011548,9362195,0
CD011548,8680633,0
CD011548,3672302,0
CD011548,11444746,0
CD011548,2615103,0
CD011548,8489842,0
CD011548,5014524,0
CD011548,12488713,0
CD011548,2819973,0
CD011548,7822531,0
CD011548,6387798,0
CD011548,13960435,0
CD011548,8999521,0
CD011548,504650,0
CD011548,2404305,0
CD011548,19779946,0
CD011548,929057,0
CD011548,11961347,0
CD011548,8198122,0
CD011548,8899793,0
CD011548,22564521,0
CD011548,12676021,0
CD011548,3541320,0
CD011548,18246742,0
CD011548,2291506,0
CD011548,5479215,0
CD011548,8903571,0
CD011548,7738893,0
CD011548,7708548,0
CD011548,6959593,0
CD011548,5829269,0
CD011548,2389725,0
CD011548,6959594,0
CD011548,2192398,0
CD011548,9854935,0
CD011548,5204648,0
CD011548,1631343,0
CD011548,3726405,0
CD011548,3524526,0
CD011548,15673952,0
CD011548,2910113,0
CD011548,14244206,0
CD011548,6781288,0
CD011548,2593303,0
CD011548,7311510,0
CD011548,8126278,0
CD011548,5110074,0
CD011548,20306930,0
CD011548,1531439,0
CD011548,1490000,0
CD011548,3068576,0
CD011548,22665910,0
CD011548,14770323,0
CD011548,1918845,0
CD011548,1119695,0
CD011548,7669498,0
CD011548,12080254,0
CD011548,14433680,0
CD011548,12080253,0
CD011548,11078980,0
CD011548,19219514,0
CD011548,14326998,0
CD011548,8546585,1
CD011548,20580518,0
CD011548,3890254,0
CD011548,17432013,0
CD011548,16432554,0
CD011548,15151550,0
CD011548,20479915,0
CD011548,21218763,0
CD011548,3566174,0
CD011548,7449606,0
CD011548,19854384,0
CD011548,12935366,0
CD011548,10325685,0
CD011548,7632150,0
CD011548,7771432,0
CD011548,18593403,0
CD011548,21053486,0
CD011548,17285384,0
CD011548,11265067,0
CD011548,7244996,0
CD011548,12363191,0
CD011548,2091190,0
CD011548,1189252,0
CD011548,8175121,0
CD011548,2051661,0
CD011548,6054328,0
CD011548,12479714,0
CD011548,5068903,0
CD011548,17258983,0
CD011548,12479713,0
CD011548,12479712,0
CD011548,11409801,0
CD011548,5142264,0
CD011548,8366602,0
CD011548,12479718,0
CD011548,2279655,0
CD011548,5188899,0
CD011548,3056378,0
CD011548,16432995,0
CD011548,1834092,0
CD011548,7647910,0
CD011548,10358962,0
CD011548,12397234,0
CD011548,1385654,0
CD011548,3269128,0
CD011548,6981311,0
CD011548,1340243,0
CD011548,17094729,0
CD011548,19636174,0
CD011548,19864821,0
CD011548,8211613,0
CD011548,10675465,0
CD011548,10446802,0
CD011548,5553935,0
CD011548,8565811,0
CD011548,8088050,0
CD011548,7366982,0
CD011548,8088054,0
CD011548,7060532,0
CD011548,19729546,0
CD011548,17390223,0
CD011548,6309313,0
CD011548,16607138,0
CD011548,20623950,0
CD011548,2688276,0
CD011548,4812136,0
CD011548,7020089,0
CD011548,19513838,0
CD011548,15550087,0
CD011548,7268063,0
CD011548,8054750,0
CD011548,9833380,0
CD011548,16340747,0
CD011548,8508594,0
CD011548,14577427,0
CD011548,9925390,0
CD011548,8246389,0
CD011548,9663491,0
CD011548,8155874,0
CD011548,17908003,0
CD011548,18807184,0
CD011548,103930,0
CD011548,9324840,0
CD011548,10613722,0
CD011548,11965480,0
CD011548,12886748,0
CD011548,12739114,0
CD011548,8309091,0
CD011548,8454157,0
CD011548,9293676,0
CD011548,2053740,0
CD011548,10482437,0
CD011548,14607661,0
CD011548,14607662,0
CD011548,8905813,0
CD011548,7386430,0
CD011548,10810822,0
CD011548,2685885,0
CD011548,3503370,0
CD011548,5722640,0
CD011548,3503372,0
CD011548,22320114,0
CD011548,1837543,0
CD011548,3691229,0
CD011548,3824114,0
CD011548,10415297,0
CD011548,2806833,0
CD011548,16454831,0
CD011548,7222716,0
CD011548,9206908,0
CD011548,2938092,0
CD011548,17327979,0
CD011548,18516716,0
CD011548,17458591,0
CD011548,3902954,0
CD011548,9275901,0
CD011548,16228924,0
CD011548,7384492,0
CD011548,18040621,0
CD011548,17687655,0
CD011548,3279452,0
CD011548,8366609,0
CD011548,21166564,0
CD011548,14725227,0
CD011548,12404895,0
CD011548,8019351,0
CD011548,5495090,0
CD011548,8185998,0
CD011548,439501,0
CD011548,11231394,0
CD011548,3420510,0
CD011548,11231390,0
CD011548,11231391,0
CD011548,9577475,0
CD011548,8428264,0
CD011548,8339152,0
CD011548,15853993,0
CD011548,9446361,0
CD011548,9446360,0
CD011548,19711227,0
CD011548,2191208,0
CD011548,15180750,0
CD011548,10835908,0
CD011548,6767748,0
CD011548,9134375,0
CD011548,19851806,0
CD011548,3060900,0
CD011548,10987108,0
CD011548,4842575,0
CD011548,22525561,0
CD011548,8714234,0
CD011548,20232724,0
CD011548,16255509,0
CD011548,8130937,0
CD011548,9128323,0
CD011548,7797128,0
CD011548,7403502,0
CD011548,413419,0
CD011548,6686095,0
CD011548,17468929,0
CD011548,18178208,0
CD011548,8448231,0
CD011548,9789480,0
CD011548,407258,0
CD011548,16362271,0
CD011548,9377521,0
CD011548,6075360,0
CD011548,18208746,0
CD011548,11178754,0
CD011548,10047940,0
CD011548,6659632,0
CD011548,11178753,0
