topicid,pid,relevent_score
CD007427,18063172,0
CD007427,18063173,0
CD007427,16831646,0
CD007427,18308870,0
CD007427,16156467,0
CD007427,19253465,0
CD007427,17728983,0
CD007427,19711171,0
CD007427,17034796,0
CD007427,19711173,0
CD007427,18006679,0
CD007427,16952721,0
CD007427,18450641,0
CD007427,18006676,0
CD007427,18006674,1
CD007427,17514177,0
CD007427,16651565,0
CD007427,17906420,0
CD007427,16369368,0
CD007427,19857179,0
CD007427,18829907,0
CD007427,18379801,0
CD007427,16047149,0
CD007427,18036839,0
CD007427,19969160,0
CD007427,18036836,0
CD007427,15808040,0
CD007427,19376471,0
CD007427,18069014,0
CD007427,18069016,0
CD007427,16627629,0
CD007427,18069013,0
CD007427,16890886,0
CD007427,19571297,0
CD007427,16187324,0
CD007427,19058690,0
CD007427,18057358,0
CD007427,9641442,1
CD007427,18608363,0
CD007427,17991739,0
CD007427,16738925,0
CD007427,18548095,0
CD007427,16260470,0
CD007427,18589276,0
CD007427,16000664,1
CD007427,19721141,0
CD007427,16000663,0
CD007427,16000662,0
CD007427,17613208,0
CD007427,17602032,0
CD007427,16462348,0
CD007427,16226652,1
CD007427,19254852,0
CD007427,18955427,0
CD007427,15901124,0
CD007427,17709261,0
CD007427,19794220,0
CD007427,17055750,0
CD007427,16910855,0
CD007427,18503815,1
CD007427,18509791,0
CD007427,15726088,0
CD007427,15726081,0
CD007427,15726086,0
CD007427,19194024,0
CD007427,18760215,0
CD007427,18760216,0
CD007427,19887296,0
CD007427,15621320,0
CD007427,19887292,0
CD007427,17195127,0
CD007427,19887291,0
CD007427,19385535,0
CD007427,19457838,0
CD007427,16583431,0
CD007427,19186080,0
CD007427,17951350,0
CD007427,19292311,0
CD007427,19264706,0
CD007427,16013343,0
CD007427,19999868,0
CD007427,16517362,0
CD007427,17072446,0
CD007427,19709709,0
CD007427,19565221,0
CD007427,18927254,0
CD007427,20041388,0
CD007427,16621392,0
CD007427,19292408,0
CD007427,19949122,0
CD007427,17403801,0
CD007427,18272798,0
CD007427,19696281,0
CD007427,16012501,0
CD007427,16915978,1
CD007427,16023009,0
CD007427,20000305,0
CD007427,19089538,0
CD007427,18721119,1
CD007427,20001474,0
CD007427,19181972,1
CD007427,17509150,0
CD007427,19181974,0
CD007427,18095244,0
CD007427,18636397,0
CD007427,18974973,0
CD007427,18974971,0
CD007427,17016557,0
CD007427,18309381,0
CD007427,18254085,0
CD007427,19250238,0
CD007427,16475277,0
CD007427,18803980,0
CD007427,19908421,0
CD007427,20117623,0
CD007427,18418574,0
CD007427,16518655,0
CD007427,16118295,0
CD007427,19937459,0
CD007427,18752983,0
CD007427,18515961,1
CD007427,15805942,0
CD007427,16952733,0
CD007427,17564776,0
CD007427,17984448,0
CD007427,17452513,0
CD007427,18608021,0
CD007427,15839306,1
CD007427,17681200,0
CD007427,17681199,0
CD007427,16781027,0
CD007427,15128189,1
CD007427,15007311,1
CD007427,16808992,0
CD007427,16839648,0
CD007427,17974874,0
CD007427,17974879,0
CD007427,17408977,0
CD007427,19111477,0
CD007427,18341417,0
CD007427,17179786,1
CD007427,15800517,0
CD007427,15944617,0
CD007427,16818975,0
CD007427,17478654,1
CD007427,16818978,0
CD007427,17940144,0
CD007427,19261903,0
CD007427,16774650,0
CD007427,19940315,0
CD007427,16534558,0
CD007427,17418325,0
CD007427,19134085,0
CD007427,17560699,0
CD007427,16260468,0
CD007427,18394503,0
CD007427,17583540,0
CD007427,16260463,0
CD007427,18589262,0
CD007427,18589261,0
CD007427,19450093,0
CD007427,2703509,1
CD007427,19509414,0
CD007427,19391320,0
CD007427,19204551,0
CD007427,16579671,0
CD007427,18686469,0
CD007427,17682625,0
CD007427,15650660,0
CD007427,17604857,0
CD007427,16163559,0
CD007427,17613690,0
CD007427,16915981,0
CD007427,18617434,0
CD007427,20108851,0
CD007427,18564471,0
CD007427,17039215,0
CD007427,10875415,1
CD007427,19184069,0
CD007427,18984247,0
CD007427,18230127,0
CD007427,18932240,0
CD007427,18978266,0
CD007427,18689639,0
CD007427,16450690,0
CD007427,16517358,0
CD007427,16517356,0
CD007427,19260383,0
CD007427,17293473,0
CD007427,16219944,1
CD007427,16510819,0
CD007427,16315210,0
CD007427,16869012,0
CD007427,16510810,0
CD007427,19034169,0
CD007427,18850503,0
CD007427,16896671,0
CD007427,17543142,0
CD007427,19102574,0
CD007427,19448877,0
CD007427,1587891,1
CD007427,15712983,0
CD007427,17203268,0
CD007427,16963286,0
CD007427,16963285,0
CD007427,16963284,0
CD007427,16354329,0
CD007427,17325518,0
CD007427,16822450,1
CD007427,18256834,0
CD007427,15665693,0
CD007427,19683822,0
CD007427,19223206,0
CD007427,19059897,0
CD007427,19059895,1
CD007427,19059890,0
CD007427,19543893,0
CD007427,19796962,0
CD007427,18205566,0
CD007427,18375271,0
CD007427,19390877,0
CD007427,17545428,0
CD007427,20049352,0
CD007427,17545420,0
CD007427,18183574,0
CD007427,19467911,0
CD007427,19245998,0
CD007427,16452742,0
CD007427,18592217,0
CD007427,16452746,0
CD007427,19245991,0
CD007427,20113764,0
CD007427,15378320,0
CD007427,15650671,0
CD007427,19956476,0
CD007427,17334761,0
CD007427,19128986,0
CD007427,16633790,0
CD007427,16632128,0
CD007427,16377490,0
CD007427,17665351,1
CD007427,11172245,1
CD007427,19574063,0
CD007427,17636656,0
CD007427,17957023,0
CD007427,19966099,0
CD007427,19863417,0
CD007427,19501285,0
CD007427,19501286,0
CD007427,19501287,0
CD007427,20093612,0
CD007427,17075837,0
CD007427,19501288,0
CD007427,19411640,0
CD007427,19434458,0
CD007427,18495968,0
CD007427,15726089,0
CD007427,17931898,0
CD007427,11519084,1
CD007427,18560194,0
CD007427,16342083,0
CD007427,18216272,0
CD007427,16194739,0
CD007427,16595470,0
CD007427,19100365,0
CD007427,19727754,0
CD007427,17409389,0
CD007427,16131896,0
CD007427,18456541,1
CD007427,19801287,0
CD007427,19801286,0
CD007427,16818969,0
CD007427,18191958,0
CD007427,17418339,0
CD007427,18320379,1
CD007427,17620810,1
CD007427,16210159,0
CD007427,18657747,0
CD007427,18657744,0
CD007427,18657742,0
CD007427,18657743,0
CD007427,18259822,0
CD007427,16357410,0
CD007427,17478283,0
CD007427,17235009,0
CD007427,17113319,0
CD007427,16628997,0
CD007427,16459867,0
CD007427,17113317,0
CD007427,16921511,0
CD007427,16022221,0
CD007427,18201652,0
CD007427,19940295,0
CD007427,17054111,0
CD007427,17936055,0
CD007427,19800263,0
CD007427,15902524,0
CD007427,18442686,0
CD007427,18442682,0
CD007427,18442680,1
CD007427,16971161,0
CD007427,18004222,0
CD007427,17534600,0
CD007427,17459709,0
CD007427,17908566,0
CD007427,18443274,0
CD007427,15736287,0
CD007427,17497132,0
CD007427,17497133,0
CD007427,17878796,0
CD007427,16787446,0
CD007427,19523637,0
CD007427,19630975,0
CD007427,17678764,0
CD007427,19482902,0
CD007427,17916468,0
CD007427,19043356,0
CD007427,17916467,0
CD007427,19223205,0
CD007427,16139179,0
CD007427,17519440,0
CD007427,19346624,0
CD007427,18451387,0
CD007427,19898856,0
CD007427,15723212,0
CD007427,17169582,0
CD007427,17169585,0
CD007427,19733487,0
CD007427,9442324,1
CD007427,11235656,1
CD007427,17568992,0
CD007427,15890637,0
CD007427,17430286,0
CD007427,16985130,0
CD007427,2264894,1
CD007427,18587147,0
CD007427,19008580,0
CD007427,16292242,0
CD007427,16776489,0
CD007427,17399624,0
CD007427,18329943,1
CD007427,2722921,1
CD007427,16534714,0
CD007427,17473131,0
CD007427,19243722,0
CD007427,19252895,0
CD007427,17001436,0
CD007427,18156593,0
CD007427,18697951,0
CD007427,15378264,0
CD007427,19037684,0
CD007427,16187512,0
CD007427,19501291,0
CD007427,18818900,0
CD007427,16249601,0
CD007427,19130160,0
CD007427,15872389,0
CD007427,10231101,1
CD007427,16194746,0
CD007427,16194747,0
CD007427,17149764,0
CD007427,16194748,0
CD007427,16194749,0
CD007427,19184264,0
CD007427,17332121,0
CD007427,17332124,0
CD007427,16709684,0
CD007427,18387766,0
CD007427,17996874,0
CD007427,19727741,0
CD007427,19095185,0
CD007427,17390133,0
CD007427,16651163,0
CD007427,20103576,0
CD007427,20048092,0
CD007427,18392621,0
CD007427,18026174,0
CD007427,17267769,0
CD007427,18455944,0
CD007427,17267765,0
CD007427,16798137,0
CD007427,16798138,0
CD007427,17629505,0
CD007427,19962062,0
CD007427,18308190,0
CD007427,18212348,0
CD007427,19664511,0
CD007427,19664513,0
CD007427,18820310,0
CD007427,17113320,0
CD007427,18539948,0
CD007427,18584164,0
CD007427,17016215,0
CD007427,19421915,0
CD007427,18712359,0
CD007427,19800279,0
CD007427,16453345,0
CD007427,18375785,0
CD007427,17186246,0
CD007427,16762701,0
CD007427,19230608,1
CD007427,16679241,0
CD007427,16616215,0
CD007427,17609529,0
CD007427,16474925,0
CD007427,8872551,1
CD007427,17017270,0
CD007427,16778635,0
CD007427,17653559,0
CD007427,16376230,0
CD007427,16006792,0
CD007427,19794168,0
CD007427,19557430,0
CD007427,19610545,0
CD007427,18066527,0
CD007427,15789004,0
CD007427,15789005,0
CD007427,17210430,1
CD007427,17210431,0
CD007427,15789001,0
CD007427,16156339,0
CD007427,16097550,0
CD007427,17279424,0
CD007427,16542602,0
CD007427,16391220,0
CD007427,10395434,1
CD007427,19221749,0
CD007427,19556150,0
CD007427,16262574,0
CD007427,18398679,0
CD007427,16552608,0
CD007427,19790063,0
CD007427,19182042,0
CD007427,18438933,0
CD007427,18998062,0
CD007427,16127127,1
CD007427,15776309,0
CD007427,18358760,0
CD007427,16715658,0
CD007427,17951670,0
CD007427,17588838,0
CD007427,18245591,0
CD007427,17399619,0
CD007427,19880677,0
CD007427,17473129,0
CD007427,17473128,0
CD007427,17196354,0
CD007427,19896047,0
CD007427,19501298,0
CD007427,16870821,0
CD007427,17940825,0
CD007427,18805038,0
CD007427,16120937,0
CD007427,18762651,0
CD007427,16715240,0
CD007427,17126245,0
CD007427,17126241,0
CD007427,17889340,0
CD007427,15657070,0
CD007427,19020860,0
CD007427,17398273,0
CD007427,17612357,0
CD007427,15996546,0
CD007427,17653045,0
CD007427,19028166,0
CD007427,19421749,0
CD007427,15800529,0
CD007427,2398090,1
CD007427,15944622,0
CD007427,16133443,0
CD007427,15924511,0
CD007427,18434666,0
CD007427,18434667,0
CD007427,15658142,0
CD007427,16861541,0
CD007427,16506872,0
CD007427,16889138,0
CD007427,18308183,1
CD007427,19664508,0
CD007427,19638819,0
CD007427,19664505,0
CD007427,19664504,0
CD007427,12435645,1
CD007427,19651951,0
CD007427,18085187,0
CD007427,18085186,0
CD007427,19154541,0
CD007427,16517310,0
CD007427,18818103,0
CD007427,16517311,0
CD007427,19540489,0
CD007427,19543668,0
CD007427,18703980,0
CD007427,16357549,1
CD007427,16798047,0
CD007427,17142003,0
CD007427,16679239,0
CD007427,19725488,0
CD007427,16526877,0
CD007427,16679232,0
CD007427,16679233,0
CD007427,18591761,0
CD007427,18403402,0
CD007427,16173985,0
CD007427,16148146,0
CD007427,16376229,0
CD007427,16376228,0
CD007427,16434526,0
CD007427,19480907,0
CD007427,15859531,0
CD007427,18264855,0
CD007427,16536210,0
CD007427,17210425,0
CD007427,17210426,0
CD007427,20173149,0
CD007427,19571081,0
CD007427,17916487,0
CD007427,16464555,0
CD007427,17606793,0
CD007427,18000651,0
CD007427,16219939,1
CD007427,17882047,0
CD007427,9875948,1
CD007427,18400443,0
CD007427,19556147,0
CD007427,19556145,0
CD007427,19556149,0
CD007427,15864548,0
CD007427,19064153,1
CD007427,19064151,0
CD007427,19064154,0
CD007427,17598493,0
CD007427,16497236,0
CD007427,17624527,0
CD007427,17196721,0
CD007427,17350676,0
CD007427,18410039,0
CD007427,18405388,0
CD007427,19730814,0
CD007427,16091920,0
CD007427,16685091,0
CD007427,19543862,0
CD007427,16973781,0
CD007427,16178986,0
CD007427,19560634,0
CD007427,17527100,0
CD007427,16831639,0
CD007427,19487518,0
CD007427,16303877,0
CD007427,17908895,0
CD007427,15722277,0
CD007427,18359822,0
CD007427,17079400,0
CD007427,19255196,0
CD007427,19255197,0
CD007427,19047705,0
CD007427,17950628,0
CD007427,18265897,0
CD007427,17894592,0
CD007427,18692515,0
CD007427,11129754,1
CD007427,18758750,0
CD007427,15978598,0
CD007427,19557410,0
CD007427,16905621,0
CD007427,16964514,0
CD007427,16365372,0
CD007427,17319414,0
CD007427,16731223,0
CD007427,16734166,0
CD007427,18301053,0
CD007427,19968228,0
CD007427,5955638,1
CD007427,17303998,0
CD007427,16211385,0
CD007427,19086715,0
CD007427,19208484,0
CD007427,19234269,0
CD007427,15769790,0
CD007427,18443279,0
CD007427,19489707,0
CD007427,16638488,0
CD007427,16638489,0
CD007427,16282408,1
CD007427,17536907,0
CD007427,15864899,0
CD007427,17957076,0
CD007427,15887585,0
CD007427,16015239,0
CD007427,17452913,0
CD007427,18043022,0
CD007427,16015236,0
CD007427,16015237,0
CD007427,19464039,0
CD007427,16709790,0
CD007427,16979061,0
CD007427,19427234,0
CD007427,19427235,0
CD007427,15701606,0
CD007427,17073249,0
CD007427,17461283,0
CD007427,19286910,0
CD007427,16192321,0
CD007427,17414018,0
CD007427,19644905,0
CD007427,17254801,0
CD007427,16720768,0
CD007427,17581723,0
CD007427,11888140,1
CD007427,17340161,0
CD007427,11558198,1
CD007427,18372195,0
CD007427,16762721,0
CD007427,16399461,0
CD007427,16848064,0
CD007427,19239706,0
CD007427,16679227,0
CD007427,19409308,0
CD007427,18523035,1
CD007427,19030133,0
CD007427,19030134,0
CD007427,16055296,0
CD007427,19451760,0
CD007427,19082679,0
CD007427,18094970,0
CD007427,1809701,1
CD007427,18599231,0
CD007427,16878835,0
CD007427,16878833,0
CD007427,18612582,0
CD007427,16018524,0
CD007427,17606784,0
CD007427,19834364,0
CD007427,16252125,0
CD007427,19567856,0
CD007427,19916693,0
CD007427,16843807,0
CD007427,18937522,0
CD007427,16171635,1
CD007427,16171634,0
CD007427,16171636,0
CD007427,16843805,0
CD007427,16171633,0
CD007427,16171632,0
CD007427,16843808,0
CD007427,16171638,0
CD007427,16053452,0
CD007427,17508210,0
CD007427,19064145,1
CD007427,19064147,1
CD007427,19064146,0
CD007427,19307331,0
CD007427,18607610,0
CD007427,19390451,0
CD007427,15831310,0
CD007427,16303992,0
CD007427,19128677,0
CD007427,17356145,0
CD007427,17321166,0
CD007427,19911087,0
CD007427,17241642,0
CD007427,18325787,0
CD007427,18312783,0
CD007427,18760633,0
CD007427,17908886,0
CD007427,19095895,0
CD007427,17883186,0
CD007427,17157728,0
CD007427,17157729,0
CD007427,17134052,0
CD007427,19952240,0
CD007427,19047718,0
CD007427,17380328,0
CD007427,17076461,0
CD007427,17848703,0
CD007427,18033608,0
CD007427,18046179,0
CD007427,18357656,1
CD007427,16766370,0
CD007427,17113323,0
CD007427,17711038,0
CD007427,18412933,1
CD007427,18549744,0
CD007427,19805691,0
CD007427,17913564,0
CD007427,18843038,0
CD007427,18543050,0
CD007427,18413680,0
CD007427,15891739,0
CD007427,15930554,0
CD007427,15891730,0
