topicid,pid,relevent_score
CD009323,22223114,0
CD009323,15518140,0
CD009323,15156389,0
CD009323,19553047,0
CD009323,11554136,1
CD009323,11216431,0
CD009323,11216434,0
CD009323,21475017,0
CD009323,11172135,0
CD009323,15119661,0
CD009323,15812420,0
CD009323,14529674,0
CD009323,21394536,0
CD009323,22269292,0
CD009323,16334930,0
CD009323,7652681,0
CD009323,22083328,0
CD009323,18925852,0
CD009323,19896600,0
CD009323,7712994,0
CD009323,21831266,0
CD009323,19290460,0
CD009323,9602846,0
CD009323,7701905,0
CD009323,22083322,0
CD009323,21843262,0
CD009323,15498905,0
CD009323,10915026,0
CD009323,14144986,0
CD009323,1595023,0
CD009323,9443991,1
CD009323,8611126,0
CD009323,8273459,0
CD009323,20004452,0
CD009323,9799149,0
CD009323,21386641,0
CD009323,20615365,0
CD009323,1405769,0
CD009323,9348385,0
CD009323,9543523,0
CD009323,17004873,0
CD009323,9543520,0
CD009323,16830241,0
CD009323,15802448,0
CD009323,9498200,0
CD009323,10781984,0
CD009323,9569360,0
CD009323,7974955,0
CD009323,22251465,0
CD009323,15986639,0
CD009323,18721022,0
CD009323,21771246,0
CD009323,9681613,0
CD009323,15642222,0
CD009323,1534492,0
CD009323,16329769,0
CD009323,1534496,0
CD009323,9296014,0
CD009323,11727149,0
CD009323,19262059,0
CD009323,9174869,1
CD009323,15750916,0
CD009323,11285960,0
CD009323,626294,0
CD009323,8022735,0
CD009323,11379654,0
CD009323,20016434,0
CD009323,16014227,0
CD009323,20832296,0
CD009323,20817146,0
CD009323,16014222,0
CD009323,14749620,0
CD009323,19659789,0
CD009323,12140625,0
CD009323,18241819,0
CD009323,22038379,0
CD009323,11392423,0
CD009323,17785070,0
CD009323,15702522,0
CD009323,20206414,0
CD009323,10965308,0
CD009323,21188010,0
CD009323,20979897,0
CD009323,12799897,0
CD009323,17364201,0
CD009323,7836794,0
CD009323,15270608,0
CD009323,2942113,0
CD009323,9860470,1
CD009323,19291336,0
CD009323,19453028,0
CD009323,2539986,0
CD009323,22648637,0
CD009323,1669396,0
CD009323,14567809,0
CD009323,22390220,0
CD009323,19453021,0
CD009323,19370356,0
CD009323,19265474,0
CD009323,7632150,0
CD009323,8024448,0
CD009323,19581750,0
CD009323,12541034,0
CD009323,12541037,0
CD009323,12541038,0
CD009323,12541039,0
CD009323,19018471,0
CD009323,18491187,0
CD009323,9445105,0
CD009323,20627337,0
CD009323,1824810,0
CD009323,3076313,0
CD009323,7676367,0
CD009323,22202254,0
CD009323,11124568,0
CD009323,16882434,0
CD009323,18322736,0
CD009323,9050585,0
CD009323,19668129,0
CD009323,16368497,0
CD009323,221305,0
CD009323,10401098,0
CD009323,16424983,0
CD009323,22720865,0
CD009323,14618953,0
CD009323,8890431,0
CD009323,22054349,0
CD009323,9195411,0
CD009323,193215,0
CD009323,17369679,0
CD009323,16728385,0
CD009323,9266648,0
CD009323,16200251,0
CD009323,16399118,0
CD009323,8565811,0
CD009323,4270692,0
CD009323,20349090,0
CD009323,7953362,0
CD009323,22233666,0
CD009323,12958681,0
CD009323,17177081,1
CD009323,17177083,0
CD009323,19789665,0
CD009323,19789667,0
CD009323,8528972,0
CD009323,18435889,0
CD009323,10876936,0
CD009323,3157888,0
CD009323,15765973,0
CD009323,22832801,0
CD009323,18397862,0
CD009323,160506,1
CD009323,143788,0
CD009323,4264563,0
CD009323,20137350,0
CD009323,7545828,0
CD009323,1421544,0
CD009323,9882915,0
CD009323,17968162,0
CD009323,16060179,0
CD009323,17593471,0
CD009323,17972469,0
CD009323,11144128,0
CD009323,6285032,1
CD009323,12071026,0
CD009323,9471575,0
CD009323,21082897,0
CD009323,21533967,0
CD009323,16094916,0
CD009323,19110943,0
CD009323,10228776,0
CD009323,10329036,0
CD009323,22343231,0
CD009323,19636494,0
CD009323,11458758,0
CD009323,18677894,0
CD009323,22284762,0
CD009323,1532295,0
CD009323,8662406,0
CD009323,11972192,0
CD009323,19618245,0
CD009323,15205703,0
CD009323,7749706,0
CD009323,16437904,0
CD009323,2936262,1
CD009323,7605962,0
CD009323,16527565,0
CD009323,7583970,0
CD009323,22589020,0
CD009323,10436781,0
CD009323,11030641,0
CD009323,11452812,0
CD009323,15554288,0
CD009323,10883995,0
CD009323,15810704,0
CD009323,15841735,0
CD009323,10678005,0
CD009323,8480889,0
CD009323,11984159,0
CD009323,11833062,0
CD009323,20184057,0
CD009323,10772517,0
CD009323,20458584,0
CD009323,15039899,0
CD009323,7809814,0
CD009323,20466112,0
CD009323,19763386,0
CD009323,21417750,0
CD009323,4280443,0
CD009323,12085130,0
CD009323,18155424,0
CD009323,12688095,0
CD009323,15916156,0
CD009323,18825460,0
CD009323,11518993,0
CD009323,11071408,0
CD009323,21634248,0
CD009323,11075985,0
CD009323,1339725,0
CD009323,9840170,0
CD009323,21264774,0
CD009323,21264776,0
CD009323,11992807,0
CD009323,19390772,0
CD009323,7384626,0
CD009323,4270553,0
CD009323,9667697,0
CD009323,16174928,0
CD009323,19186231,0
CD009323,8552535,0
CD009323,9408328,1
CD009323,16708305,0
CD009323,11735170,0
CD009323,18373453,0
CD009323,20922782,0
CD009323,18373456,0
CD009323,12296886,0
CD009323,17502202,0
CD009323,16796950,0
CD009323,9083152,1
CD009323,22549376,0
CD009323,18563694,0
CD009323,19640520,0
CD009323,19107457,0
CD009323,15848700,0
CD009323,17957434,0
CD009323,9411199,1
CD009323,9462374,0
CD009323,16515565,0
CD009323,15287636,0
CD009323,19342003,0
CD009323,17387568,0
CD009323,15287637,0
CD009323,17523268,0
CD009323,7827896,0
CD009323,14712388,0
CD009323,8629973,0
CD009323,12404048,0
CD009323,19924017,0
CD009323,19784726,0
CD009323,8077109,0
CD009323,19755797,0
CD009323,22650111,0
CD009323,21792718,0
CD009323,10982504,0
CD009323,10370687,0
CD009323,8137666,0
CD009323,9103705,0
CD009323,18342480,0
CD009323,1837184,0
CD009323,8311137,0
CD009323,12164560,0
CD009323,11236272,0
CD009323,22288880,0
CD009323,17287178,0
CD009323,17277659,0
CD009323,10189921,0
CD009323,9649039,0
CD009323,17277654,0
CD009323,17538488,0
CD009323,22292226,0
CD009323,16921308,0
CD009323,7749674,0
CD009323,1838942,0
CD009323,1838945,0
CD009323,16714851,0
CD009323,20975500,0
CD009323,8781933,0
CD009323,15471023,0
CD009323,11568326,0
CD009323,20975505,0
CD009323,16921306,0
CD009323,16921307,0
CD009323,9488573,0
CD009323,22487915,0
CD009323,2530395,0
CD009323,11216428,0
CD009323,2145720,0
CD009323,19281422,0
CD009323,15868492,0
CD009323,22011273,0
CD009323,7686058,0
CD009323,22726557,0
CD009323,9171134,0
CD009323,15996246,0
CD009323,20117813,0
CD009323,7982547,0
CD009323,19666412,0
CD009323,20454909,0
CD009323,16286106,0
CD009323,12023724,0
CD009323,17876869,0
CD009323,20924552,0
CD009323,18345286,0
CD009323,21486149,0
CD009323,12021904,0
CD009323,15238890,0
CD009323,6232752,0
CD009323,7570532,0
CD009323,12757155,0
CD009323,20590893,0
CD009323,8202676,0
CD009323,8506964,0
CD009323,16334749,0
CD009323,11398209,0
CD009323,7725218,0
CD009323,15249711,1
CD009323,20173475,0
CD009323,9819624,0
CD009323,22332338,0
CD009323,7570197,0
CD009323,7725210,0
CD009323,16021372,0
CD009323,14691701,1
CD009323,16021371,0
CD009323,14974658,0
CD009323,9918625,0
CD009323,1531273,0
CD009323,19301077,0
CD009323,19959046,0
CD009323,20623766,0
CD009323,11972193,0
CD009323,14647846,0
CD009323,20871198,0
CD009323,15019845,0
CD009323,21978931,0
CD009323,9174858,0
CD009323,21548323,0
CD009323,15688182,0
CD009323,12595052,0
CD009323,16916385,0
CD009323,15578306,0
CD009323,11257690,0
CD009323,20354884,0
CD009323,14140276,0
CD009323,15898907,0
CD009323,8055309,0
CD009323,20016422,0
CD009323,7793830,0
CD009323,22844550,0
CD009323,8758314,0
CD009323,14532724,0
CD009323,2471182,0
CD009323,15898908,0
CD009323,6680871,0
CD009323,15980662,0
CD009323,10401096,0
CD009323,20712045,0
CD009323,8445418,0
CD009323,15143607,0
CD009323,9918627,0
CD009323,16050473,0
CD009323,9749858,0
CD009323,16796946,0
CD009323,18708917,0
CD009323,18959634,0
CD009323,18485976,0
CD009323,19184208,0
CD009323,12139796,0
CD009323,8257630,0
CD009323,11441400,0
CD009323,4142224,0
CD009323,9652524,0
CD009323,9834408,0
CD009323,8768958,0
CD009323,15510313,0
CD009323,7282426,0
CD009323,11308139,0
CD009323,15083396,0
CD009323,21246203,0
CD009323,17663368,0
CD009323,9410677,0
CD009323,15625032,0
CD009323,17431441,0
CD009323,16738973,0
CD009323,9307737,0
CD009323,17518323,0
CD009323,19030196,0
CD009323,20421017,0
CD009323,17161176,0
CD009323,20421019,0
CD009323,9834353,1
CD009323,18548263,0
CD009323,21634101,0
CD009323,21634100,0
CD009323,8173114,0
CD009323,20843350,0
CD009323,9101933,1
CD009323,17024533,0
CD009323,18007097,0
CD009323,17198200,0
CD009323,20587720,0
CD009323,20879872,0
CD009323,8348864,0
CD009323,22109650,0
CD009323,19562465,0
CD009323,19836486,0
CD009323,10883205,0
CD009323,22669863,0
CD009323,17023985,0
CD009323,16381371,0
CD009323,18936679,0
CD009323,150363,1
CD009323,18599051,0
CD009323,13773628,0
CD009323,18461418,0
CD009323,15956897,0
CD009323,15956896,0
CD009323,2956657,0
CD009323,9635808,0
CD009323,22066124,0
CD009323,22139490,0
CD009323,9574186,1
CD009323,1837814,0
CD009323,21341364,0
CD009323,21341365,0
CD009323,1018577,0
CD009323,10430287,0
CD009323,18855060,0
CD009323,2660399,0
CD009323,2615266,0
CD009323,10722025,0
CD009323,14963788,0
CD009323,9202539,1
CD009323,9087834,0
CD009323,7709666,0
CD009323,10399967,0
CD009323,11036376,0
CD009323,8553206,0
CD009323,11353978,0
CD009323,9792897,0
CD009323,19231557,0
CD009323,16921048,0
CD009323,19910835,0
CD009323,20174945,0
CD009323,9792898,0
CD009323,19851262,0
CD009323,21259252,0
CD009323,14959732,0
CD009323,15864713,0
CD009323,7932341,0
CD009323,10036124,0
CD009323,18266591,0
CD009323,17701938,0
CD009323,20578925,0
CD009323,1531107,0
CD009323,11596892,0
CD009323,12731171,0
CD009323,21206325,0
CD009323,18333150,1
CD009323,9074105,0
CD009323,12487288,0
CD009323,8908565,0
CD009323,15313739,0
CD009323,18721011,0
CD009323,7638142,0
CD009323,6211640,1
CD009323,21196647,0
CD009323,7515426,0
CD009323,16948881,0
CD009323,18203934,0
CD009323,11164136,0
CD009323,9435935,0
CD009323,15708141,0
CD009323,21983584,0
CD009323,17324774,0
CD009323,18556989,0
CD009323,6452999,0
CD009323,22856493,0
CD009323,7532180,0
CD009323,10235352,0
CD009323,19454829,0
CD009323,7617249,0
CD009323,19462202,0
CD009323,8845978,0
CD009323,4263000,0
CD009323,130232,0
CD009323,17036531,0
CD009323,16134493,0
CD009323,17270544,0
CD009323,19122502,0
CD009323,20797748,0
CD009323,15537378,1
CD009323,17013718,0
CD009323,20444407,0
CD009323,16185527,0
CD009323,20797743,0
CD009323,19696983,0
CD009323,10816633,0
CD009323,22733352,0
CD009323,18481497,0
CD009323,11079134,1
CD009323,18677331,0
CD009323,7504564,0
CD009323,12598755,0
CD009323,20805947,0
CD009323,18358678,0
CD009323,22679168,0
CD009323,21340587,0
CD009323,18373468,0
CD009323,19546123,0
CD009323,15179833,0
CD009323,12399855,0
CD009323,11964081,0
CD009323,10193030,0
CD009323,6447290,1
CD009323,10030816,0
CD009323,20627708,0
CD009323,21376217,0
CD009323,11967695,0
CD009323,1825757,0
CD009323,11967692,0
CD009323,20653697,0
CD009323,12633038,0
CD009323,10803831,0
CD009323,18333200,0
CD009323,18333201,0
CD009323,15849467,0
CD009323,19404673,0
CD009323,10636106,0
CD009323,19779666,0
CD009323,17382700,0
CD009323,15332636,0
CD009323,9258067,0
CD009323,12415842,0
CD009323,20937150,0
CD009323,22408572,0
CD009323,19779664,0
CD009323,17008952,0
CD009323,11004339,0
CD009323,19443996,0
CD009323,10656956,0
CD009323,10656950,0
CD009323,9419298,0
CD009323,10030861,0
CD009323,11394427,0
CD009323,11997831,0
CD009323,7857143,0
CD009323,22179475,0
CD009323,11997834,0
CD009323,7292879,0
CD009323,22391370,0
CD009323,19625984,0
CD009323,22563178,0
CD009323,7536405,0
CD009323,12364986,0
CD009323,10804003,0
CD009323,8185027,0
CD009323,11116422,0
CD009323,12820581,0
CD009323,19621715,0
CD009323,16111100,0
CD009323,7881145,0
CD009323,11269000,0
CD009323,10854525,0
CD009323,7081579,0
CD009323,22726561,0
CD009323,18437646,0
CD009323,7513830,0
CD009323,9171122,0
CD009323,22184309,0
CD009323,22836858,0
CD009323,9171126,0
CD009323,15738842,0
CD009323,22957924,0
CD009323,20059311,0
CD009323,10656947,0
CD009323,19629581,0
CD009323,9194293,0
CD009323,22096701,0
CD009323,22096702,0
CD009323,17523308,0
CD009323,12010368,0
CD009323,9265116,0
CD009323,7952443,0
CD009323,22113052,0
CD009323,19087053,0
CD009323,22709875,0
CD009323,9113055,0
CD009323,18038878,0
CD009323,17097255,0
CD009323,9787205,0
CD009323,21058356,0
CD009323,22146186,0
CD009323,15238888,0
CD009323,18461389,0
CD009323,15747029,1
CD009323,8929044,0
CD009323,15605527,0
CD009323,16021365,0
CD009323,11155470,0
CD009323,18656831,0
CD009323,17591095,0
CD009323,21985740,0
CD009323,18586666,0
CD009323,18288527,0
CD009323,14653028,0
CD009323,12500833,0
CD009323,18201497,0
CD009323,17171310,0
CD009323,1833848,0
CD009323,7975020,0
CD009323,6018857,1
CD009323,10030415,0
CD009323,9369885,0
CD009323,18305052,0
CD009323,15052447,0
CD009323,4269638,0
CD009323,7725683,0
CD009323,22015618,0
CD009323,21091070,0
CD009323,15054650,0
CD009323,16784031,0
CD009323,1383512,0
CD009323,19621662,0
CD009323,8269239,0
CD009323,4261319,1
CD009323,21946812,0
CD009323,11591937,0
CD009323,18982731,0
CD009323,10656943,0
CD009323,16878513,0
CD009323,20163911,0
CD009323,21695966,0
CD009323,10703174,0
CD009323,12140632,0
CD009323,1683393,0
CD009323,21150399,0
CD009323,10769576,0
CD009323,18622544,0
CD009323,16960680,0
CD009323,16769104,0
CD009323,17390188,0
CD009323,22258879,0
CD009323,17390184,0
CD009323,22458359,0
CD009323,7693934,0
CD009323,19116737,0
CD009323,19845186,0
CD009323,12109187,0
CD009323,10436804,0
CD009323,15972048,0
CD009323,15453029,0
CD009323,11513778,0
CD009323,20063016,0
CD009323,2964382,1
CD009323,18349570,0
CD009323,11441398,0
CD009323,19190102,0
CD009323,19502173,0
CD009323,8065740,0
CD009323,15791971,0
CD009323,9864937,0
CD009323,1344577,0
CD009323,16257126,0
CD009323,18722970,0
CD009323,9280259,0
CD009323,10706300,0
CD009323,17347637,1
CD009323,20828420,0
CD009323,12184910,0
CD009323,2151853,0
CD009323,15002726,0
CD009323,12397771,0
CD009323,8890418,0
CD009323,9844405,0
CD009323,21247567,0
CD009323,9497884,0
CD009323,1831298,0
CD009323,21347820,0
CD009323,19232819,0
CD009323,19221953,0
CD009323,2958535,0
CD009323,12555292,0
CD009323,12185052,0
CD009323,128075,0
CD009323,17004868,1
CD009323,12739129,0
CD009323,17955727,0
CD009323,15773210,0
CD009323,20400020,0
CD009323,22466332,0
CD009323,21293128,0
CD009323,17553323,0
CD009323,15744643,0
CD009323,17640580,0
CD009323,15555006,0
CD009323,15334701,0
CD009323,10528481,0
CD009323,6388116,0
CD009323,12019579,0
CD009323,18217901,0
CD009323,22892095,0
CD009323,12399861,0
CD009323,11142138,0
CD009323,22321035,0
CD009323,21887555,0
CD009323,6650665,0
CD009323,7638577,0
CD009323,15245667,0
CD009323,17192208,0
CD009323,4261848,0
CD009323,18403952,0
CD009323,14997843,0
CD009323,18583306,0
CD009323,8808557,0
CD009323,22209958,0
CD009323,21424202,0
CD009323,18082726,0
CD009323,21424200,0
CD009323,1825982,0
CD009323,11204988,0
CD009323,4264536,0
CD009323,20352668,0
CD009323,22686183,0
CD009323,18333141,0
CD009323,16938927,0
CD009323,1425460,1
CD009323,18027035,0
CD009323,9569358,0
CD009323,19301491,0
CD009323,19622999,0
CD009323,7809830,0
CD009323,17907977,0
CD009323,1014258,0
CD009323,9378384,0
CD009323,17907973,0
CD009323,11020851,0
CD009323,21134563,0
CD009323,12811656,0
CD009323,22687967,0
CD009323,21292092,0
CD009323,1467784,0
CD009323,8363172,0
CD009323,12811658,0
CD009323,9752407,0
CD009323,17294212,0
CD009323,9880780,0
CD009323,20583520,0
CD009323,20652331,0
CD009323,12143187,0
CD009323,11201005,0
CD009323,11314943,0
CD009323,17460920,0
CD009323,16508808,0
CD009323,1414814,0
CD009323,14569457,0
CD009323,7598426,0
CD009323,2529392,0
CD009323,10945550,0
CD009323,15553448,0
CD009323,16724356,0
CD009323,16882271,0
CD009323,17354535,0
CD009323,15813250,0
CD009323,8932614,0
CD009323,1344788,0
CD009323,9124755,0
CD009323,1670228,0
CD009323,19680529,0
CD009323,15735570,0
CD009323,9876678,0
CD009323,12837997,0
CD009323,12049539,0
CD009323,9044114,0
CD009323,16612785,0
CD009323,16612784,0
CD009323,17701250,0
CD009323,18043987,0
CD009323,10520923,0
CD009323,2562514,0
CD009323,9574157,0
CD009323,20076824,0
CD009323,21238669,0
CD009323,16755298,0
CD009323,9523847,0
CD009323,22288063,0
CD009323,18067066,0
CD009323,18803517,0
CD009323,15239214,0
CD009323,15239216,0
CD009323,10433052,0
CD009323,19196083,0
CD009323,10433050,1
CD009323,21660629,0
CD009323,21452069,0
CD009323,15963227,0
CD009323,8542662,0
CD009323,17085113,0
CD009323,19835281,0
CD009323,9805800,0
CD009323,7482205,0
CD009323,1824811,0
CD009323,15988662,0
CD009323,8181405,0
CD009323,18949512,0
CD009323,17592294,0
CD009323,21232116,0
CD009323,22179465,0
CD009323,15977078,0
CD009323,16093771,0
CD009323,10826422,0
CD009323,16678497,0
CD009323,22925292,0
CD009323,11997828,0
CD009323,9649054,0
CD009323,9649055,0
CD009323,8924007,0
CD009323,8963832,0
CD009323,8963831,1
