topicid,pid,relevent_score
CD009020,8872930,0
CD009020,16326727,0
CD009020,15106069,0
CD009020,16623304,0
CD009020,8348136,0
CD009020,7838807,0
CD009020,11743528,0
CD009020,2692080,1
CD009020,2749464,0
CD009020,17021902,0
CD009020,2176328,0
CD009020,16226652,0
CD009020,16226651,0
CD009020,10471998,0
CD009020,1910827,0
CD009020,19708627,0
CD009020,14754752,0
CD009020,10067222,0
CD009020,10791582,0
CD009020,20404756,0
CD009020,19586809,0
CD009020,15544823,0
CD009020,15544822,0
CD009020,9814932,0
CD009020,8332795,0
CD009020,12017847,1
CD009020,12659820,0
CD009020,19214690,0
CD009020,11516533,1
CD009020,8174017,0
CD009020,2188339,0
CD009020,11228032,0
CD009020,9168717,1
CD009020,16829248,0
CD009020,12068399,0
CD009020,11148874,0
CD009020,16829246,0
CD009020,16829247,0
CD009020,19098184,1
CD009020,2057868,0
CD009020,18499376,0
CD009020,18375271,0
CD009020,12567134,0
CD009020,19023644,0
CD009020,8483150,1
CD009020,8851790,1
CD009020,12214351,0
CD009020,9525755,0
CD009020,16187723,0
CD009020,11799011,0
CD009020,20970761,0
CD009020,16322616,0
CD009020,8475294,0
CD009020,20818664,0
CD009020,1391816,0
CD009020,7875142,0
CD009020,8090902,0
CD009020,11210950,0
CD009020,8027145,0
CD009020,11845142,0
CD009020,15066592,0
CD009020,15066593,0
CD009020,7993249,0
CD009020,7824981,1
CD009020,18799326,0
CD009020,10644135,0
CD009020,16927071,0
CD009020,10524853,0
CD009020,9633054,0
CD009020,18941855,0
CD009020,12195505,0
CD009020,15358849,0
CD009020,2011836,0
CD009020,12395913,0
CD009020,16127127,0
CD009020,8818778,1
CD009020,8643842,1
CD009020,2660887,0
CD009020,21429776,0
CD009020,15004884,0
CD009020,10963917,0
CD009020,10631903,0
CD009020,10963918,0
CD009020,2243995,1
CD009020,18829940,0
CD009020,17931908,0
CD009020,17931909,0
CD009020,19480907,1
CD009020,17931904,0
CD009020,14753792,0
CD009020,21160018,0
CD009020,20086727,0
CD009020,12916887,0
CD009020,12379388,0
CD009020,18996236,0
CD009020,19788957,0
CD009020,19234269,0
CD009020,12646465,0
CD009020,16315115,0
CD009020,16200386,0
CD009020,11702350,0
CD009020,16399460,0
CD009020,20450423,0
CD009020,8732800,0
CD009020,9725313,0
CD009020,16328380,0
CD009020,8280327,0
CD009020,8192045,1
CD009020,9285998,0
CD009020,20471342,0
CD009020,16210463,0
CD009020,20578021,0
CD009020,2229570,0
CD009020,21088456,0
CD009020,11387116,0
CD009020,15112313,1
CD009020,11976869,1
CD009020,18205566,1
CD009020,2009680,0
CD009020,17496066,0
CD009020,15855096,0
CD009020,12620544,0
CD009020,17393674,0
CD009020,17379541,0
CD009020,19190053,0
CD009020,16529658,0
CD009020,19531660,0
CD009020,19190054,0
CD009020,17087881,0
CD009020,8101743,0
CD009020,7645478,1
CD009020,9509826,0
CD009020,12510117,0
CD009020,9652501,0
CD009020,12025101,0
CD009020,10591925,0
CD009020,16123923,0
CD009020,9424648,0
CD009020,20308974,0
CD009020,19292357,0
CD009020,16677677,0
CD009020,20020125,0
CD009020,20439653,0
CD009020,19294377,0
CD009020,20082510,0
CD009020,20040768,0
CD009020,11284566,0
CD009020,8952917,0
CD009020,8816343,0
CD009020,8685350,0
CD009020,17403336,0
CD009020,7617896,1
CD009020,11043966,0
CD009020,1287844,0
CD009020,12462070,0
CD009020,14565754,0
CD009020,10750001,0
CD009020,1945355,0
CD009020,2845510,0
CD009020,11218024,1
CD009020,16047388,0
CD009020,1595254,1
CD009020,19458930,0
CD009020,11287863,0
CD009020,18287426,0
CD009020,19627936,1
CD009020,11756726,0
CD009020,15983127,0
CD009020,16969638,1
CD009020,17974893,0
CD009020,19204363,0
CD009020,17574875,0
CD009020,16419376,0
CD009020,12827299,0
CD009020,9798449,0
CD009020,17467393,0
CD009020,21269421,0
CD009020,21324416,0
CD009020,18323345,0
CD009020,15635469,0
CD009020,19685061,0
CD009020,10883604,0
CD009020,8728370,0
CD009020,10336198,0
CD009020,12041523,0
CD009020,6436327,1
CD009020,7924049,0
CD009020,15156285,0
CD009020,3149090,1
CD009020,2740508,1
CD009020,19133432,0
CD009020,10955352,0
CD009020,18996735,0
CD009020,2045394,1
CD009020,2045395,1
CD009020,16628056,0
CD009020,16531695,0
CD009020,17057069,0
CD009020,15995469,0
CD009020,8421748,0
CD009020,8421747,0
CD009020,17225150,0
CD009020,20655763,0
CD009020,17142436,0
CD009020,8787306,1
CD009020,10781662,0
CD009020,15069134,0
CD009020,19609774,0
CD009020,12132213,0
CD009020,9562818,0
CD009020,17507248,0
CD009020,8331246,0
CD009020,18389040,1
CD009020,11563493,0
CD009020,11387103,0
CD009020,11832042,0
CD009020,11832041,0
CD009020,10613161,0
CD009020,9793136,0
CD009020,10050829,0
CD009020,21369479,0
CD009020,7855722,0
CD009020,10778457,0
CD009020,14656681,0
CD009020,16307290,0
CD009020,11513161,0
CD009020,21277807,0
CD009020,17410365,0
CD009020,10939124,1
CD009020,1292554,1
CD009020,19941245,0
CD009020,11814754,0
CD009020,2014724,0
CD009020,17441667,0
CD009020,11572003,1
CD009020,10227521,0
CD009020,11253526,0
CD009020,3406398,0
CD009020,16943859,0
CD009020,17152055,0
CD009020,19409148,0
CD009020,10930877,0
CD009020,18185444,0
CD009020,7848321,0
CD009020,21264148,0
CD009020,8414487,0
CD009020,1590124,0
CD009020,11300138,0
CD009020,19760471,0
CD009020,8354686,1
CD009020,20607465,0
CD009020,15911666,0
CD009020,16437046,0
CD009020,16423952,0
CD009020,16002483,0
CD009020,15111899,0
CD009020,15111894,0
CD009020,15679569,0
CD009020,16762695,0
CD009020,1947299,0
CD009020,16558307,0
CD009020,3020631,0
CD009020,9866777,0
CD009020,18160501,0
CD009020,19766022,0
CD009020,2191826,0
CD009020,7607060,0
CD009020,18492882,0
CD009020,7568835,1
CD009020,11155300,0
CD009020,11051013,0
CD009020,17581904,0
CD009020,18207434,0
CD009020,7606420,0
CD009020,11828347,0
CD009020,12771841,0
CD009020,11121701,0
CD009020,3317534,0
CD009020,20371556,0
CD009020,7920064,1
CD009020,9124128,1
CD009020,18356462,0
CD009020,15930531,0
CD009020,21294368,0
CD009020,19204551,0
CD009020,10705336,0
CD009020,19784644,0
CD009020,21098844,0
CD009020,12070492,0
CD009020,16337532,0
CD009020,9759817,0
CD009020,19750444,0
CD009020,12847646,0
CD009020,17075837,0
CD009020,18157491,0
CD009020,19411453,0
CD009020,7878228,1
CD009020,20808696,0
CD009020,9972207,0
CD009020,8610564,0
CD009020,3534994,0
CD009020,9064765,0
CD009020,21444007,0
CD009020,17478283,0
CD009020,18201655,0
CD009020,11870482,0
CD009020,17042025,0
CD009020,9819613,0
CD009020,8677829,0
CD009020,8451648,0
CD009020,8020237,0
CD009020,10495180,0
CD009020,9040149,0
CD009020,16325080,0
CD009020,16195065,1
CD009020,10663753,0
CD009020,8991423,0
CD009020,7569174,0
CD009020,11033903,0
CD009020,3880983,0
CD009020,17728506,0
CD009020,1491817,0
CD009020,15615971,1
CD009020,7912584,1
CD009020,21030564,0
CD009020,17629505,0
CD009020,18814056,1
CD009020,14695399,1
CD009020,15685073,0
CD009020,20505629,0
CD009020,18718766,0
CD009020,18718765,0
CD009020,1947305,1
CD009020,16032117,0
CD009020,19153543,0
CD009020,16607589,0
CD009020,8144344,1
CD009020,10798229,0
CD009020,2659355,0
CD009020,7620866,0
CD009020,8775111,0
CD009020,11065265,0
CD009020,17986401,0
CD009020,3496760,1
CD009020,16037507,0
CD009020,10463744,1
CD009020,2660541,1
CD009020,16687708,1
CD009020,10761940,1
CD009020,10761941,0
CD009020,2675745,0
CD009020,18310702,0
CD009020,9020227,0
CD009020,18219547,0
CD009020,11242207,0
CD009020,9239637,0
CD009020,15385288,0
CD009020,8698718,0
CD009020,9015086,0
CD009020,9752660,0
CD009020,21387327,0
CD009020,9243387,0
CD009020,9768891,0
CD009020,16060553,0
CD009020,12511685,0
CD009020,1942229,0
CD009020,21053871,0
CD009020,8710459,0
CD009020,19507473,0
CD009020,1812516,1
CD009020,12079911,1
CD009020,8797926,0
CD009020,1759157,0
CD009020,16958438,0
CD009020,10652663,0
CD009020,9448758,0
CD009020,8865490,0
CD009020,10968686,0
CD009020,15252087,0
CD009020,18601817,1
CD009020,18601813,1
CD009020,7976897,0
CD009020,11928909,0
CD009020,9340739,0
CD009020,15284460,0
CD009020,20965626,0
CD009020,19171279,0
CD009020,1753360,0
CD009020,1642033,1
CD009020,8037057,1
CD009020,17088751,0
CD009020,19204549,0
CD009020,12235350,0
CD009020,7740135,0
CD009020,11567849,0
CD009020,19052931,1
CD009020,18063188,0
CD009020,19885061,0
CD009020,18063185,0
CD009020,11103957,0
CD009020,20848574,0
CD009020,2688240,0
CD009020,8658003,0
CD009020,3281690,1
CD009020,1670434,0
CD009020,18458243,0
CD009020,17187634,0
CD009020,3363114,0
CD009020,16810630,0
CD009020,8820092,0
CD009020,8820096,0
CD009020,8820094,0
CD009020,1767556,0
CD009020,17541370,0
CD009020,9257962,0
CD009020,20158433,0
CD009020,7484618,0
CD009020,17418345,0
CD009020,18829919,0
CD009020,16801689,0
CD009020,9499965,0
CD009020,9430827,0
CD009020,9430826,0
CD009020,16456661,0
CD009020,17137058,0
CD009020,8418972,0
CD009020,16337524,0
CD009020,8126271,0
CD009020,19933654,0
CD009020,14735086,0
CD009020,20875724,0
CD009020,20875720,0
CD009020,10447077,0
CD009020,10796930,0
CD009020,16328210,0
CD009020,2182260,0
CD009020,7743752,0
CD009020,12606869,0
CD009020,12606868,0
CD009020,20636254,0
CD009020,20094853,0
CD009020,17075105,0
CD009020,18591598,0
CD009020,1284020,0
CD009020,1927353,0
CD009020,1727282,0
CD009020,9745256,0
CD009020,18696194,0
CD009020,21398147,0
CD009020,2195474,0
CD009020,7614836,0
CD009020,10749261,0
CD009020,16459855,0
CD009020,8753822,0
CD009020,7644916,0
CD009020,9883425,0
CD009020,18760207,0
CD009020,17912513,0
CD009020,8028951,0
CD009020,17138640,0
CD009020,17882047,0
CD009020,1642657,0
CD009020,16549619,0
CD009020,9752659,0
CD009020,2693553,0
CD009020,9372778,0
CD009020,21414546,0
CD009020,10952040,0
CD009020,16845547,0
CD009020,11414670,0
CD009020,10543593,0
CD009020,19283436,0
CD009020,17504312,1
CD009020,8079856,0
CD009020,8762985,0
CD009020,18400443,0
CD009020,2552528,0
CD009020,8919503,1
CD009020,12360013,0
CD009020,16181197,1
CD009020,19753994,0
CD009020,17139865,0
CD009020,17139864,0
CD009020,12168680,0
CD009020,3071007,0
CD009020,14996453,0
CD009020,21098196,0
CD009020,8346359,0
CD009020,8180457,0
CD009020,18065926,0
CD009020,20526849,0
CD009020,8865483,0
CD009020,16352733,0
CD009020,11426001,0
CD009020,12811424,0
CD009020,3327026,0
CD009020,16705497,0
CD009020,19481859,0
CD009020,11234944,1
CD009020,8940792,1
CD009020,8532336,0
CD009020,8532335,0
CD009020,16357414,1
CD009020,9586975,0
CD009020,16846763,0
CD009020,16846761,0
CD009020,3282405,0
CD009020,19824592,0
CD009020,8717118,0
CD009020,18463295,0
CD009020,9005933,0
CD009020,11567850,0
CD009020,15050222,0
CD009020,10389076,0
CD009020,16327685,0
CD009020,19711170,0
CD009020,12124536,0
CD009020,17157744,0
CD009020,7643588,0
CD009020,20414859,0
CD009020,19359418,0
CD009020,11398056,1
CD009020,19826811,0
CD009020,17906420,0
CD009020,17681214,0
CD009020,7570077,0
CD009020,15693538,0
CD009020,7719780,0
CD009020,2544937,0
CD009020,16636345,0
CD009020,21112475,0
CD009020,20360505,0
CD009020,8414488,0
CD009020,18069013,0
CD009020,3514025,0
CD009020,16890886,0
CD009020,9408954,0
CD009020,7886475,0
CD009020,20033149,0
CD009020,20436053,0
CD009020,8462039,0
CD009020,16034236,0
CD009020,10354876,1
CD009020,18589276,0
CD009020,10841058,0
CD009020,9006686,0
CD009020,20206051,0
CD009020,20206053,0
CD009020,20206055,0
CD009020,11987054,0
CD009020,14631052,0
CD009020,20932296,0
CD009020,8609146,0
CD009020,8609145,0
CD009020,2648745,0
CD009020,15940560,0
CD009020,17055750,0
CD009020,21094406,0
CD009020,16910855,0
CD009020,21094402,0
CD009020,21094403,0
CD009020,18503815,0
CD009020,11935481,0
CD009020,18509792,0
CD009020,18509791,0
CD009020,3257322,1
CD009020,10963425,0
CD009020,15160255,0
CD009020,8351332,1
CD009020,8351333,1
CD009020,7972758,0
CD009020,11323778,0
CD009020,10150316,0
CD009020,17195127,0
CD009020,15533948,0
CD009020,15323397,0
CD009020,8273012,0
CD009020,19457838,0
CD009020,2188343,0
CD009020,9752649,0
CD009020,19503046,1
CD009020,10890456,0
CD009020,17951350,0
CD009020,9697646,0
CD009020,14567906,0
CD009020,19292319,0
CD009020,2076917,0
CD009020,19999869,0
CD009020,2652050,0
CD009020,11747034,1
CD009020,10506358,0
CD009020,10067221,0
CD009020,9519047,0
CD009020,8545644,1
CD009020,1509033,0
CD009020,7882114,0
CD009020,14743231,0
CD009020,9097178,1
CD009020,17403801,0
CD009020,9097177,0
CD009020,19696281,0
CD009020,16012501,0
CD009020,10463016,0
CD009020,21258779,0
CD009020,10992091,0
CD009020,1585250,0
CD009020,18453678,0
CD009020,19089538,0
CD009020,11828349,0
CD009020,9930100,0
CD009020,20001474,0
CD009020,15925934,0
CD009020,2160695,0
CD009020,21267574,0
CD009020,12107570,0
CD009020,15925931,0
CD009020,19797571,0
CD009020,15925933,0
CD009020,18095244,0
CD009020,12975202,0
CD009020,15891546,0
CD009020,8981271,0
CD009020,19077997,0
CD009020,16171668,0
CD009020,17158276,0
CD009020,19250238,0
CD009020,19078384,0
CD009020,11142882,0
CD009020,8615243,1
CD009020,8037037,0
CD009020,20117623,0
CD009020,21434498,0
CD009020,21176900,0
CD009020,16518655,0
CD009020,9343659,0
CD009020,8646903,0
CD009020,8320901,0
CD009020,15805942,0
CD009020,20829415,0
CD009020,17564776,0
CD009020,12598997,0
CD009020,18608021,0
CD009020,12378176,0
CD009020,20428862,0
CD009020,18789118,0
CD009020,18323257,0
CD009020,1553762,0
CD009020,19963403,0
CD009020,8198183,0
CD009020,11408898,0
CD009020,20875523,0
CD009020,9641520,0
CD009020,17408977,0
CD009020,20690871,0
CD009020,8179928,0
CD009020,8179927,0
CD009020,8179926,0
CD009020,8179925,0
CD009020,20563802,0
CD009020,7707483,0
CD009020,8686597,1
CD009020,8657921,0
CD009020,19087338,0
CD009020,9571942,0
CD009020,21189357,0
CD009020,9522674,0
CD009020,9127074,0
CD009020,9771210,0
CD009020,8126038,1
CD009020,9244908,1
CD009020,19134085,0
CD009020,21277734,0
CD009020,16260468,0
CD009020,10929412,0
CD009020,16260463,0
CD009020,18561829,0
CD009020,1985990,1
CD009020,10724229,0
CD009020,10676014,0
CD009020,10724223,0
CD009020,8897778,0
CD009020,1847536,0
CD009020,9599823,0
CD009020,8608689,0
CD009020,12136330,0
CD009020,15085476,0
CD009020,12695954,0
CD009020,12975193,0
CD009020,18564471,0
CD009020,9327536,0
CD009020,12835639,0
CD009020,3055040,1
CD009020,9916188,0
CD009020,7992740,0
CD009020,21393644,0
CD009020,1874784,0
CD009020,9065069,0
CD009020,2188354,0
CD009020,16279387,0
CD009020,21126848,0
CD009020,12718323,0
CD009020,11253091,1
CD009020,18326164,0
CD009020,15274266,0
CD009020,1939766,0
CD009020,19260383,0
CD009020,8673512,0
CD009020,14563802,0
CD009020,16869012,0
CD009020,9219130,0
CD009020,16510810,0
CD009020,18591587,0
CD009020,11013610,0
CD009020,9490987,0
CD009020,9930804,0
CD009020,9930805,0
CD009020,10335968,0
CD009020,10994687,0
CD009020,10472005,0
CD009020,21350064,0
CD009020,10780220,0
CD009020,19448877,0
CD009020,10789798,0
CD009020,1587891,0
CD009020,21440460,0
CD009020,8548441,0
CD009020,11142906,0
CD009020,11142907,0
CD009020,19998033,0
CD009020,16822450,0
CD009020,18256834,0
CD009020,2027968,0
CD009020,15665693,0
CD009020,20512880,0
CD009020,12185037,0
CD009020,7671508,0
CD009020,11552389,0
CD009020,19059895,0
CD009020,9304204,0
CD009020,19543893,0
CD009020,20595569,0
CD009020,20376896,0
CD009020,19918423,0
CD009020,16985129,1
CD009020,17545428,0
CD009020,12627148,0
CD009020,20049352,0
CD009020,18183574,0
CD009020,8817045,0
CD009020,16452742,0
CD009020,18592217,0
CD009020,15776325,0
CD009020,16452746,0
CD009020,15378320,0
CD009020,20675154,0
CD009020,20675153,0
CD009020,20729432,0
CD009020,15246482,0
CD009020,17334761,1
CD009020,10327490,0
CD009020,10579166,0
CD009020,11922195,0
CD009020,17665351,0
CD009020,11172246,0
CD009020,9754490,1
CD009020,19428285,0
CD009020,11195119,0
CD009020,19863417,0
CD009020,17483728,0
CD009020,10524698,1
CD009020,19501285,0
CD009020,19501286,0
CD009020,19501287,0
CD009020,20713275,0
CD009020,15908528,1
CD009020,19261424,0
CD009020,10395129,0
CD009020,1796284,0
CD009020,11008318,0
CD009020,16595470,0
CD009020,7584214,0
CD009020,7584215,0
CD009020,7584213,0
CD009020,7886459,0
CD009020,10477887,0
CD009020,15294335,0
CD009020,19727754,0
CD009020,8792271,0
CD009020,21148143,0
CD009020,19801287,0
CD009020,12562120,1
CD009020,18320377,0
CD009020,12105806,0
CD009020,12150464,0
CD009020,16788406,0
CD009020,19384483,0
CD009020,18657747,0
CD009020,18275784,0
CD009020,1561057,0
CD009020,9465232,0
CD009020,3310221,1
CD009020,16775682,0
CD009020,11471403,0
CD009020,20363160,0
CD009020,8552811,0
CD009020,9016248,0
CD009020,16459867,0
CD009020,20559798,0
CD009020,20033673,0
CD009020,3737908,0
CD009020,8047956,0
CD009020,12835624,0
CD009020,11888139,0
CD009020,11354747,0
CD009020,15505321,0
CD009020,19450245,0
CD009020,17891375,0
CD009020,14573409,0
CD009020,11046163,0
CD009020,14573405,1
CD009020,15494338,0
CD009020,12399886,0
CD009020,3283828,0
CD009020,16551396,0
CD009020,8504591,0
CD009020,19887291,0
CD009020,11000168,0
CD009020,18427754,0
CD009020,9205245,1
CD009020,8312510,0
CD009020,8816656,0
CD009020,15037909,0
CD009020,18388345,0
CD009020,11239341,0
CD009020,7754927,0
CD009020,8919441,0
CD009020,14600458,0
CD009020,12132196,0
CD009020,15346111,0
CD009020,11142911,0
CD009020,18700681,0
CD009020,2321039,0
CD009020,1423703,0
CD009020,7998527,0
CD009020,19898856,0
CD009020,15723212,0
CD009020,17169582,0
CD009020,8894339,0
CD009020,8416605,1
CD009020,9442324,1
CD009020,15798625,0
CD009020,8024688,0
CD009020,7754109,0
CD009020,15515507,1
CD009020,19752204,0
CD009020,1842954,1
CD009020,7783037,0
CD009020,8066296,0
CD009020,19627884,0
CD009020,2408095,0
CD009020,17473131,0
CD009020,19252895,0
CD009020,8421610,0
CD009020,11828327,0
CD009020,12083586,0
CD009020,12202690,0
CD009020,14627555,0
CD009020,18063457,0
CD009020,20510631,0
CD009020,17489013,0
CD009020,11407717,1
CD009020,12525938,0
CD009020,10216997,0
CD009020,17398265,0
CD009020,12151902,0
CD009020,10231101,0
CD009020,7706351,0
CD009020,12569317,0
CD009020,19184264,0
CD009020,17332121,0
CD009020,11116838,0
CD009020,19358488,0
CD009020,16709684,0
CD009020,11116837,0
CD009020,15800530,0
CD009020,7640925,0
CD009020,9353479,0
CD009020,8998210,0
CD009020,18598814,0
CD009020,17390133,0
CD009020,15125393,0
CD009020,20103576,0
CD009020,20048092,0
CD009020,18392621,0
CD009020,2119117,1
CD009020,10090180,0
CD009020,11810162,0
CD009020,17349411,0
CD009020,16798133,0
CD009020,16798137,0
CD009020,1518937,0
CD009020,12183790,0
CD009020,8058959,1
CD009020,14652725,0
CD009020,15893531,0
CD009020,11807851,0
CD009020,10810686,0
CD009020,8643944,0
CD009020,20870349,0
CD009020,15244320,0
CD009020,2180600,0
CD009020,20957795,0
CD009020,20363159,0
CD009020,3695819,0
CD009020,15505319,0
CD009020,18430537,0
CD009020,10872357,0
CD009020,18712359,0
CD009020,10575798,0
CD009020,12486539,0
CD009020,16453345,0
CD009020,12784007,0
CD009020,8872551,0
CD009020,16387384,0
CD009020,20617916,0
CD009020,16778635,0
CD009020,15773644,0
CD009020,12571381,0
CD009020,16376230,1
CD009020,21307715,0
CD009020,9845789,0
CD009020,12469080,0
CD009020,12469082,0
CD009020,12469086,0
CD009020,15789006,0
CD009020,19734058,0
CD009020,16156339,0
CD009020,14612636,0
CD009020,8665291,0
CD009020,2685890,0
CD009020,19556150,0
CD009020,3336681,0
CD009020,14513293,1
CD009020,9442331,0
CD009020,9314509,0
CD009020,9314505,0
CD009020,9314504,0
CD009020,9314503,0
CD009020,9314500,0
CD009020,17704907,0
CD009020,19347412,0
CD009020,7638384,0
CD009020,9124141,0
CD009020,14961423,0
CD009020,2267376,0
CD009020,12792208,0
CD009020,10526486,0
CD009020,10526487,0
CD009020,15515515,0
CD009020,21358247,0
CD009020,16715658,0
CD009020,8178178,0
CD009020,12585570,0
CD009020,19762407,0
CD009020,20188275,0
CD009020,1868561,0
CD009020,9676206,0
CD009020,11154011,0
CD009020,8454760,0
CD009020,10358723,1
CD009020,17196354,0
CD009020,19046640,0
CD009020,15383805,0
CD009020,1475420,0
CD009020,12483430,0
CD009020,8310926,0
CD009020,15723008,0
CD009020,16870821,0
CD009020,20198404,0
CD009020,7862986,0
CD009020,17703378,0
CD009020,7862988,1
CD009020,3068723,0
CD009020,10608963,0
CD009020,15083277,0
CD009020,2655152,0
CD009020,19181972,0
CD009020,17889340,0
CD009020,12195504,0
CD009020,11222234,0
CD009020,20130480,0
CD009020,20179563,0
CD009020,9157559,0
CD009020,14578672,0
CD009020,8305104,0
CD009020,7724773,1
CD009020,7724774,0
CD009020,16757756,0
CD009020,21030274,0
CD009020,19774825,0
CD009020,2341451,0
CD009020,1366290,0
CD009020,15658142,0
CD009020,16861541,0
CD009020,7713089,0
CD009020,8128027,0
CD009020,9082479,0
CD009020,9082478,0
CD009020,16798142,0
CD009020,2036757,0
CD009020,9082475,0
CD009020,9082477,0
CD009020,8633460,0
CD009020,10442080,0
CD009020,21411687,0
CD009020,14500210,1
CD009020,12822240,0
CD009020,10810697,0
CD009020,8571867,0
CD009020,12934025,0
CD009020,12934024,0
CD009020,12435645,0
CD009020,18085187,0
CD009020,20392649,0
CD009020,18818103,0
CD009020,3275956,0
CD009020,7824769,1
CD009020,3551477,1
CD009020,10875420,0
CD009020,18703980,0
CD009020,20401480,0
CD009020,16357549,1
CD009020,9673643,0
CD009020,10856614,0
CD009020,18457932,0
CD009020,8919122,1
CD009020,9581249,0
CD009020,19725488,0
CD009020,18591763,0
CD009020,19618154,0
CD009020,12782867,0
CD009020,1304715,0
CD009020,12700560,0
CD009020,8284463,0
CD009020,20949326,0
CD009020,12856160,0
CD009020,16904579,0
CD009020,18264850,0
CD009020,3535080,1
CD009020,8665286,0
CD009020,9038113,0
CD009020,15789018,0
CD009020,18387766,0
CD009020,15789010,0
CD009020,1927352,1
CD009020,11877614,0
CD009020,17916487,0
CD009020,16464555,0
CD009020,9024430,0
CD009020,17606793,0
CD009020,9024435,0
CD009020,12591665,0
CD009020,10717855,0
CD009020,21161250,0
CD009020,19556145,0
CD009020,19294378,0
CD009020,16648678,0
CD009020,9314511,0
CD009020,20965645,0
CD009020,17624527,0
CD009020,9289042,0
CD009020,9090762,0
CD009020,17196721,0
CD009020,18410039,0
CD009020,10353037,1
CD009020,15333791,1
CD009020,12817312,0
CD009020,19276777,0
CD009020,1544313,0
CD009020,16831639,0
CD009020,19487518,0
CD009020,20188265,0
CD009020,1585252,0
CD009020,12474728,0
CD009020,15024500,0
CD009020,9856552,0
CD009020,21088956,0
CD009020,8958621,0
CD009020,15669566,0
CD009020,14623673,0
CD009020,17520851,0
CD009020,15905994,0
CD009020,9565950,0
CD009020,15383811,0
CD009020,8048356,0
CD009020,8509471,0
CD009020,7895205,0
CD009020,19963404,0
CD009020,11129754,0
CD009020,20511030,0
CD009020,7612422,0
CD009020,19155379,0
CD009020,20926731,0
CD009020,19817195,0
CD009020,19732525,0
CD009020,20478225,0
CD009020,21427446,0
CD009020,11223629,0
CD009020,3897119,0
CD009020,14578661,0
CD009020,9115565,0
CD009020,20884978,0
CD009020,21084574,0
CD009020,21084572,0
CD009020,12640155,0
CD009020,9658352,0
CD009020,18443279,0
CD009020,15972417,0
CD009020,18443274,0
CD009020,21138564,0
CD009020,3511639,0
CD009020,8742880,0
CD009020,2678284,0
CD009020,2678466,0
CD009020,16015236,0
CD009020,1934091,0
CD009020,8421612,0
CD009020,7569078,0
CD009020,1934094,0
CD009020,8915265,0
CD009020,2203144,0
CD009020,3526850,0
CD009020,16709790,1
CD009020,1613616,0
CD009020,9844654,0
CD009020,9864635,0
CD009020,10424336,0
CD009020,11450128,0
CD009020,16192321,0
CD009020,11450126,1
CD009020,11450127,0
CD009020,15221220,0
CD009020,11392293,0
CD009020,1745539,0
CD009020,11888144,0
CD009020,11888140,0
CD009020,21368093,0
CD009020,10813181,0
CD009020,8418980,0
CD009020,10077795,0
CD009020,11903172,0
CD009020,8038880,0
CD009020,18618117,0
CD009020,19567856,0
CD009020,19651951,0
CD009020,16679227,0
CD009020,16679225,0
CD009020,16517311,0
CD009020,12056171,0
CD009020,19451760,0
CD009020,2694670,0
CD009020,9638832,1
CD009020,1581153,0
CD009020,18408632,0
CD009020,18651142,0
CD009020,9068210,0
CD009020,15314536,0
CD009020,21098177,0
